Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H46_17_1_hem-5,-82.2816,8.55273,44.2556,15.1374,41.3826,29.1866,3.49529,3.96846,10.5448
UID_H46_1_1_hem-22,-195.941,264.045,39.6998,-130.664,48.4423,35.5186,3.79607,-23.4844,33.0046
UID_H46_1_2_hem-8,-83.5608,40.6231,11.7955,-43.2241,-6.07992,-44.4453,26.2101,-5.05887,30.0937
UID_H46_1_3_hem-6,-264.389,104.946,-69.4463,0.321021,24.9909,-18.3569,10.0809,-36.0721,-24.0172
UID_H46_1_4_hem-5,-100.365,21.8055,-17.6481,-29.1163,-21.9465,2.11465,27.0759,16.6585,-25.9862
UID_H46_20_1_hem-2,178.109,287.78,-72.9247,299.82,-70.4119,-149.075,-10.5925,45.0287,-30.7937
UID_H46_21_1_hem-3,32.6128,4.12813,-36.0825,-25.8554,-1.93577,-135.2,14.6586,-66.9644,-68.1368
UID_H46_21_2_hem-4,-52.6246,48.1845,-56.6552,110.437,-86.7068,40.9607,10.9406,18.6949,11.3911
UID_H46_22_1_hem-3,-226.52,202.065,-106.769,11.3035,-45.1736,9.05174,-8.08642,32.9839,-63.426
UID_H46_25_1_hem-13,-110.88,-11.9428,-33.3001,-39.9189,-14.9277,-1.88644,-11.8291,-10.473,-4.6203
UID_H46_25_2_hem-15,-286.277,215.947,11.271,-54.5525,20.2004,15.5052,22.6015,-32.1765,-5.3055
UID_H46_27_1_hem-2,-51.1979,84.0156,8.83586,-28.2828,7.84003,25.1792,-1.15783,49.731,-27.6389
UID_H46_27_2_hem,-250.681,187.447,58.0558,-39.8804,23.6359,1.72937,11.2394,-6.36785,45.8862
UID_H46_28_1_hem-7,-109.392,163.703,-129.158,63.9402,-52.1672,-51.1632,132.123,-94.525,-69.5187
UID_H46_2_1_hem-10,-200.357,166.504,-124.744,48.4964,-101.275,-14.2329,26.0119,67.392,17.2815
UID_H46_2_2_hem-12,-136.177,40.864,-26.6894,-39.7812,-19.3628,-17.007,-19.4489,0.363192,3.96259
UID_H46_2_3_hem-10,-124.797,397.23,170.701,69.2639,-1.87135,77.9977,83.0015,-47.1384,-113.369
UID_H46_2_4_hem-11,-179.089,111.649,-19.5544,-41.4062,-1.98225,-26.1223,-31.435,-7.27257,26.3981
UID_H46_3_1_hem-4,-31.3587,-33.4738,-34.3057,-34.8438,15.5972,-48.2535,-27.6586,-49.0866,3.06469
UID_H46_4_1_hem-20,-229.351,256.896,-27.6183,61.4396,0.608474,-64.032,-1.67509,45.2237,69.0478
UID_H46_5_1_hem,710.577,318.299,-274.727,341.787,-175.931,-222.219,-75.4554,-94.6676,-174.773
UID_H46_6_1_hem-3,-8.65389,163.954,22.3045,92.9428,53.5805,-98.5529,10.8243,-14.7025,-35.6524
UID_H46_6_2_hem-12,-4.81219,-69.4351,17.4264,11.1795,14.441,2.16565,10.8681,19.9678,-17.5247
UID_H46_6_3_hem-7,54.1156,-97.4591,-32.7896,16.4856,-17.2856,-48.9911,-18.4937,-9.66914,-31.8633
UID_H46_6_4_hem-10,-66.1035,155.477,188.922,24.687,26.6943,7.59972,7.09259,-19.758,-68.8988
UID_H46_7_1_hem-8,-290.132,199.363,-33.8778,-25.7715,1.10036,-17.399,34.4625,-21.3292,8.27451
UID_H48_10_1_hem-5,-164.542,241.028,184.929,59.6686,-21.5919,33.9166,111.993,-7.96084,-43.5853
UID_H48_10_2_hem-7,-200.234,403.387,143.511,-40.505,237.711,93.1167,-1.971,36.4714,-1.65734
UID_H48_10_3_hem-4,-25.1465,-35.7456,25.0668,32.9692,14.4294,15.1239,-10.9976,10.2667,20.3281
UID_H48_11_1_hem-4,-83.8618,155.706,72.3997,0.444049,51.9357,-40.1199,-69.4407,106.024,30.2135
UID_H48_14_1_hem-4,-23.5236,120.46,15.5826,81.5941,-63.8801,6.14031,27.8781,18.3907,40.489
UID_H48_14_2_hem-4,-69.6702,137.328,94.7482,-229.661,124.893,-66.5336,-85.6647,-80.3147,60.5416
UID_H48_14_3_hem-2,347.197,-72.1545,-94.0248,20.9875,-26.3763,-74.8243,107.23,-105.846,-35.1501
UID_H48_14_4_hem-19,-96.0154,379.713,33.5842,110.636,114.926,-73.1068,17.8515,-58.9581,44.277
UID_H48_15_1_hem-12,192.557,-64.9976,138.429,15.0617,63.798,46.6847,-24.3324,-3.12234,-33.9963
UID_H48_15_2_hem-2,47.0602,-56.3819,-60.1426,96.3194,2.48461,-17.2567,-8.85066,29.7246,-39.1903
UID_H48_15_3_hem-8,17.1792,-56.5563,3.71819,14.0199,-10.5714,28.2822,-24.7186,5.66134,-24.9333
UID_H48_15_4_hem-4,140.477,32.3984,20.6684,54.7124,-37.6824,31.9152,-12.4784,-255.883,60.3673
UID_H48_16_10_hem-4,-4.89793,263.219,152.328,89.6977,38.3353,-109.748,-145.392,52.7257,11.6625
UID_H48_16_11_hem-6,-70.612,-52.6093,1.54989,-5.04644,3.31639,13.4778,-3.98565,-3.32768,-7.6112
UID_H48_16_12_hem-4,-20.2742,-89.4752,-29.981,-30.4548,-14.0514,-45.0982,-5.55533,-30.5319,14.7856
UID_H48_16_13_hem-2,-30.4375,-72.3972,2.89467,-18.263,12.4525,-15.5914,2.20738,-21.6995,22.6658
UID_H48_16_1_hem,-52.9561,46.7528,-33.9332,105.484,-172.205,104.663,-65.3736,22.13,16.765
UID_H48_16_2_hem,1.05377,-0.0496894,-1.75723,42.067,-9.11246,10.251,1.09029,35.952,8.64629
UID_H48_16_3_hem-6,-67.6724,162.151,59.5966,54.4461,69.3381,-5.11942,4.34265,45.7107,24.2088
UID_H48_16_4_hem-6,-90.9304,136.936,35.5472,61.5,28.5028,12.4516,-20.4938,-14.8785,2.52342
UID_H48_16_5_hem-2,81.5713,224.819,191.378,98.7163,-113.133,70.4757,62.6488,47.4134,109.745
UID_H48_16_6_hem,-29.8906,57.943,-115.893,96.7785,-78.3139,-27.1369,-17.7492,5.26461,37.9669
UID_H48_16_7_hem-5,20.5034,-48.4281,43.8347,10.6092,15.0592,-0.488136,-5.68643,-16.6025,22.3843
UID_H48_16_8_hem-5,-22.2377,-51.2783,17.4495,-37.9696,0.606058,-3.18762,6.19137,-3.35689,2.29846
UID_H48_16_9_hem-9,-100.279,154.809,137.992,-2.96475,-22.6448,80.3668,35.5207,22.8027,-21.6419
UID_H48_1_1_hem,139.65,-64.1047,43.2465,2.45535,-11.6944,-9.05768,0.500874,33.6446,-18.1548
UID_H48_2_1_hem-29,-280.007,165.129,-29.5616,-21.3103,-3.96116,44.2492,23.3519,27.0668,-9.5081
UID_H48_2_2_hem-4,-97.114,19.6105,-32.5751,-35.7338,-16.7056,7.97151,-49.5083,8.65073,-16.0325
UID_H48_2_3_hem-10,-84.8539,73.2876,47.773,39.0231,-113.821,-5.38484,34.2099,23.3417,55.2139
UID_H48_2_4_hem-4,-219.601,134.342,5.32529,-90.946,35.0151,30.1774,-46.2971,5.80664,22.9768
UID_H48_2_5_hem-8,-48.5465,288.357,26.4888,106.013,54.8566,-64.6718,121.086,-80.0701,-70.8082
UID_H48_3_1_hem,30.7674,-134.652,-22.1871,-1.03576,-30.4142,-24.2209,1.07465,10.6292,-14.5685
UID_H48_4_1_hem-2,528.244,-544.364,105.661,98.9837,20.7765,-31.5199,-0.184689,0.779099,-16.1435
UID_H48_6_1_hem,-9.81945,79.4494,91.3426,23.9074,56.6168,5.27621,-52.5662,12.1035,36.9028
UID_H48_6_2_hem-12,552.914,-63.4532,-35.0942,142.892,27.5705,65.5813,90.0391,32.7351,-20.789
UID_H48_6_3_hem-15,-103.136,280.653,-40.2274,69.6816,0.340588,-14.9704,-105.814,18.5732,47.2888
UID_H48_6_4_hem,-30.7939,-69.041,23.0559,0.754254,12.4236,23.6185,13.1768,-5.87694,-1.98861
UID_H48_6_5_hem-4,118.411,233.654,84.9764,122.66,119.721,-98.7541,3.57191,-138.897,-31.5582
UID_H48_6_6_hem-4,-87.745,-9.95235,-98.7484,5.27707,-0.405484,-1.46487,-10.8276,-18.5806,23.5925
UID_H48_6_7_hem-15,21.3276,-52.5005,37.3742,7.10257,12.3542,-0.682803,-6.63434,-16.1923,27.891
UID_H48_6_8_hem-9,-24.8241,-31.9325,14.7618,-32.4355,12.8063,-0.233281,10.7701,4.54333,4.10452
UID_H48_6_9_hem-7,-92.8853,159.795,145.009,-26.4944,9.5217,46.9508,19.6164,16.6348,-40.469
UID_H48_7_1_hem-2,-52.4629,-13.9935,-43.1043,9.03479,-16.043,-18.486,-33.1988,40.7316,-57.0551
UID_H48_7_2_hem-2,3.90875,-79.195,-0.0839328,4.65161,39.7428,8.67739,0.190247,-22.8264,6.55359
UID_H48_7_3_hem-3,2.60462,-103.336,-21.9098,12.2289,16.8643,-45.193,24.4766,-1.63469,0.721473
UID_H48_7_4_hem-20,-183.954,182.779,-101.611,75.7649,-92.8257,-26.2512,23.2519,47.1585,-65.6509
UID_H48_8_1_hem-17,-96.4708,209.061,-34.4408,64.4744,-26.1732,-48.0574,-48.4751,-7.64288,83.186
UID_H48_9_1_hem-4,-38.7958,72.976,-8.42752,51.8994,-95.2717,-7.60864,44.4319,21.8076,-17.8407
UID_H48_9_2_hem-4,-103.004,19.919,14.9307,-39.1254,1.82906,15.2952,-24.949,-4.0678,-15.4994
UID_H48_9_3_hem-2,-77.0708,49.1978,-11.4604,14.632,-11.9281,-24.4829,-56.2115,20.3162,-2.40684
UID_H4_1_1_hem-5,28.7744,-140.282,1.74853,7.42733,-0.749962,-21.974,-9.55337,-3.67381,9.30543
UID_H4_1_2_hem-20,-222.923,84.6468,-85.2269,-57.764,-27.7754,-15.7598,0.927172,-5.66318,-0.0214206
UID_H4_3_1_hem-14,-148.372,15.1728,-25.2251,-32.0354,-7.80511,9.21873,1.2429,-2.96165,-3.87394
UID_H4_4_1_hem-15,-205.484,98.8572,-42.253,-33.6155,-9.1954,-12.1076,7.58884,-1.60358,1.36245
UID_H4_5_1_hem-16,-119.229,80.9309,12.4666,-33.5148,72.7741,24.6503,19.0191,-23.4202,15.1403
UID_H4_6_1_hem-26,-203.908,117.832,26.0632,-35.739,22.7592,33.9071,8.37074,-3.86749,0.811824
UID_H4_7_1_hem-11,-285.021,149.805,-50.773,-30.1679,-6.87723,24.8047,8.99195,21.1168,21.0663
UID_H4_7_2_hem-20,-267.251,147.947,-15.7412,-65.8441,35.6963,-14.2128,16.4332,-34.1,49.5064
UID_H4_8_1_hem-20,-86.1644,359.135,214.873,154.549,-42.9141,-81.7538,-24.1884,37.9779,-25.9401
UID_H5_10_1_hem-10,-136.785,24.7525,8.14113,-15.9912,8.27994,31.361,0.603679,11.5789,-2.77804
UID_H5_10_2_hem-16,-107.404,89.2838,-53.2678,53.8642,-9.85318,-29.457,32.8817,33.4966,-94.364
UID_H5_10_3_hem-17,-217.92,40.6211,-55.8974,-48.825,-22.2724,-13.4778,-9.92561,-10.8315,-2.80171
UID_H5_10_4_hem-22,-223.167,150.932,-5.78857,-25.2534,25.8043,17.8093,3.2593,13.1915,35.3093
UID_H5_11_1_hem-14,-66.845,-43.1155,-6.99802,-9.96331,-1.70733,-2.22823,-6.01784,2.1802,-2.86378
UID_H5_11_2_hem-5,-187.945,64.4894,-37.95,3.21102,9.88203,-10.8879,-0.24011,-15.4582,-21.7104
UID_H5_11_3_hem-10,-150.668,4.32245,-66.7513,-7.53261,-12.2374,-36.5382,16.1649,-4.56706,-15.893
UID_H5_11_4_hem-14,-42.2571,-73.103,3.9986,6.33943,12.1541,8.50582,-8.95877,-1.64597,-6.9697
UID_H5_12_1_hem-20,-189.32,64.6325,-6.91335,-34.7772,1.17021,17.0617,8.67057,5.41266,5.18031
UID_H5_12_2_hem-11,-7.12231,-120.073,4.63806,24.5189,8.91297,-14.6163,5.32997,-5.60587,-4.86791
UID_H5_12_3_hem-21,-66.2707,-76.2399,-23.0989,-16.964,-15.7814,-1.47473,-0.558698,-2.87841,-6.31496
UID_H5_12_4_hem-28,-201.66,34.1737,-40.5749,-39.9875,-11.9023,18.1096,1.3437,2.37001,2.74303
UID_H5_1_1_hem-14,-203.974,54.3085,-35.0108,-40.0133,-22.7142,18.212,-13.7579,-7.03102,-14.7144
UID_H5_2_1_hem-6,-39.7214,-113.175,-18.0404,-2.47663,-7.08466,-1.17084,7.79384,-1.89993,-2.90002
UID_H5_2_2_hem-29,-163.613,150.758,-52.9491,15.4839,-16.889,-31.1499,-68.0106,6.1596,33.0074
UID_H5_2_3_hem-19,-68.5134,-77.1786,-13.4199,-6.62957,-0.637341,-5.03919,8.55517,-10.3291,1.76972
UID_H5_3_1_hem-30,-270.678,112.817,-35.1929,-39.9111,0.893927,11.0684,3.78181,-0.744327,20.4226
UID_H5_4_1_hem-16,-217.811,289.765,-67.7259,19.1125,-39.2175,-26.9136,-65.1329,30.0901,-72.0398
UID_H5_5_1_hem-11,-185.917,162.587,88.2561,-30.7937,47.0634,58.0283,21.8907,9.50288,5.61867
UID_H5_6_1_hem-15,-233.13,250.903,3.03908,-39.9475,18.4946,36.0511,-1.58867,26.97,-7.34523
UID_H5_6_2_hem-10,-92.6085,-14.3748,25.4766,-15.0101,5.70252,15.5437,13.1676,-3.97075,-2.63782
UID_H5_6_3_hem-12,-108.792,-16.9108,-24.432,-19.6894,-15.9169,3.26837,10.2248,4.27599,-0.998543
UID_H5_7_1_hem-28,-54.7951,-102.652,-19.9032,-2.08437,-9.26047,0.926401,8.47835,-4.60773,3.27146
UID_H5_7_2_hem-11,-52.4432,-86.2907,-17.4558,-11.2039,-9.40844,-2.30904,-12.2277,-9.24476,-2.11641
UID_H5_8_1_hem-12,-94.7931,-56.8899,-21.1753,-11.847,-4.69211,-2.65842,18.3589,-12.3861,-10.6789
UID_H5_8_2_hem-4,-146.462,-14.7471,-40.1207,-23.0121,-8.17644,-17.4104,1.15023,-8.34282,5.76901
UID_H5_9_1_hem-16,-201.7,50.6515,-22.5209,-23.5128,1.30105,12.0131,18.7727,0.760041,3.37522
UID_H5_9_2_hem-14,-296.232,126.786,-53.7364,-54.946,-15.9343,9.04088,-10.7247,-13.795,6.72778
UID_H8_1_1_hem-3,-69.2591,-69.6806,-14.5783,6.03892,3.08976,0.685208,8.8608,0.332461,3.32178
UID_H8_1_2_hem-13,-55.5942,-51.2379,26.2175,1.23923,18.5564,4.38641,11.8086,-0.305649,10.6602
UID_H8_1_3_hem-11,-163.382,-4.99241,-26.9976,-10.4184,1.51789,-0.0872533,12.6065,0.0713793,10.2179
UID_H8_1_4_hem-18,-36.739,-57.1579,-27.2615,24.1648,-32.6501,14.6501,5.17649,18.74,9.69643
UID_H8_1_5_hem-5,-59.2224,-39.4959,27.8865,4.13349,25.9351,5.1837,2.38607,5.36071,14.4628
UID_H8_2_1_hem-8,-92.7886,98.899,15.9203,46.8157,-15.5955,-4.31778,-24.1387,-6.8156,-14.3182
UID_H8_2_2_hem-7,-24.2137,-122.86,-16.0196,7.19676,-5.25765,1.35183,-0.219517,-2.20327,-5.86495
UID_H8_2_3_hem-4,-78.3115,19.9336,-18.6235,-8.02573,-9.88164,-6.07912,-32.6957,7.31044,3.44999
UID_H8_2_4_hem-10,-78.6332,-72.2422,-29.8731,-10.6432,-13.4787,10.4949,-4.47518,6.46421,-3.011
UID_H8_3_1_hem-11,-162.908,27.1799,-42.2351,-12.8442,-15.4326,-6.54464,-10.1564,-11.5109,8.73281
UID_H8_4_1_hem-13,-54.9665,-11.5217,43.2517,-9.72848,21.3076,20.7971,-1.48219,-12.4833,-3.33258
UID_H8_4_2_hem-16,-113.852,-9.10375,1.41825,-26.4992,6.67122,-4.38181,1.9775,-19.7173,14.9786
UID_H8_4_3_hem-16,-66.29,24.9541,36.381,-22.4643,16.2666,25.6031,-4.03266,6.88927,-4.84617
UID_H8_4_4_hem-15,-77.5455,3.72809,-12.5909,-26.5699,-8.39431,-5.19388,-37.0126,-1.67599,7.39503
UID_H8_5_1_hem-10,-61.6134,48.8044,91.6152,-9.79749,38.9782,30.0009,29.3797,5.9774,10.7036
UID_H8_5_2_hem-15,-81.8346,155.191,-20.7788,23.3579,-50.0942,-34.4992,-63.1422,12.6194,-31.7866
UID_H8_6_1_hem-7,745.7,123.314,41.9291,-147.705,-195.743,-26.999,-299.537,-15.1801,-30.5584
UID_H8_7_1_hem-2,-267.395,155.364,-39.0965,-12.2876,-13.4402,-66.779,-7.71011,-18.6526,-65.2612
UID_H8_7_2_hem-4,-153.866,122.778,-121.306,89.506,-109.572,-19.3289,35.6384,1.41928,-25.2716
UID_H8_8_1_hem-7,-118.757,19.0645,19.5193,-14.1729,13.7449,17.9719,6.18951,-1.56521,8.47582
UID_H9_10_1_hem-20,-114.536,-36.8666,-19.5526,-19.3822,-5.39312,7.46024,9.4677,-3.47122,-0.486004
UID_H9_11_1_hem-12,-73.5056,-69.3818,-9.3674,-5.65249,-2.45378,5.0829,11.6596,1.71282,3.17241
UID_H9_12_1_hem-26,-257.51,166.728,-23.7795,-2.4474,-26.2637,-3.05287,39.2904,22.2499,3.74853
UID_H9_13_1_hem-22,-192.202,13.3495,-46.9654,-41.03,-18.3387,-3.65164,-0.832873,-3.1841,6.08848
UID_H9_15_1_hem-5,-154.174,-17.5068,-33.3515,-20.6253,-6.36896,9.04336,1.79209,-10.9644,-3.49469
UID_H9_16_1_hem-5,-291.611,134.896,-32.8105,-33.5373,12.6544,21.3986,15.9362,-1.58935,-0.833042
UID_H9_16_2_hem-4,-221.517,100.582,7.96507,-30.2819,25.7626,29.9643,8.42703,-2.11082,15.6334
UID_H9_17_1_hem-2,-311.415,117.638,-62.4773,-43.0345,-15.0646,3.52246,0.217118,-4.61615,10.8054
UID_H9_18_1_hem-3,-146.531,17.3358,-6.10466,-10.5062,5.61218,3.9344,-0.572586,-5.96597,13.8756
UID_H9_19_1_hem-7,-204.571,87.7348,2.5168,-32.468,10.6386,-1.8905,8.81018,-8.05799,18.0104
UID_H9_19_2_hem-15,-215.223,39.1817,-32.9015,-26.5813,-21.0291,16.0537,5.42767,5.47344,14.4057
UID_H9_1_1_hem-11,-57.0481,17.7127,-0.162866,25.534,10.488,-5.16526,-19.8712,13.9722,23.0795
UID_H9_1_2_hem-5,-65.5631,-86.8772,-21.592,4.16051,-1.93563,-18.4025,25.2969,-7.36608,4.12937
UID_H9_20_1_hem-4,-296.352,127.42,-34.5636,-46.1783,-2.61056,21.6334,4.71773,-6.9709,4.63583
UID_H9_21_1_hem-5,-260.827,101.695,-58.7051,-27.9683,-11.2761,31.6223,15.3744,2.11489,15.6542
UID_H9_21_2_hem-17,-329.843,139.558,-51.0716,-57.2097,-8.62111,25.1761,11.4333,-8.63425,5.00889
UID_H9_22_1_hem-2,-185.661,83.4273,-81.3824,-42.5703,20.3102,-71.1393,10.2349,-26.7955,70.6003
UID_H9_22_2_hem-17,-125.533,66.9102,46.789,-29.5618,16.8876,-7.11639,29.8782,-16.0036,-4.34048
UID_H9_23_1_hem-14,-258.259,160.248,-49.2646,33.6859,-0.00348106,-2.25576,21.3751,20.9008,-8.56391
UID_H9_23_2_hem-5,-180.926,137.4,-113.892,3.37018,-83.7741,9.41572,-28.9024,40.5736,12.4926
UID_H9_24_1_hem-16,-283.781,135.315,-32.3868,-58.9946,2.28251,30.8617,-2.51666,-2.60918,1.2423
UID_H9_25_1_hem-6,-327.928,114.509,-79.164,-54.708,-18.61,4.29878,6.15864,-12.9545,14.0206
UID_H9_26_1_hem-3,-227.84,109.826,-33.5601,-56.0529,4.11236,7.51636,-1.39581,-20.6038,14.5811
UID_H9_27_1_hem-2,-218.941,110.965,-23.4228,-28.9337,-6.34892,50.4149,-4.42372,31.9417,5.51935
UID_H9_29_1_hem-4,-167.867,-18.4549,-41.3034,-19.7627,-12.7508,6.39985,4.39184,-3.65934,5.61209
UID_H9_2_1_hem-10,-91.878,-51.8083,-38.3072,11.4422,-9.0897,0.477373,1.25282,9.93434,2.33189
UID_H9_2_2_hem-13,-50.2124,-36.4625,-25.4736,4.31608,-18.0917,-12.0465,19.9716,18.2293,-8.05682
UID_H9_30_1_hem-3,-107.591,57.2129,-25.2799,-2.8787,-11.4678,0.784317,-48.9025,7.09508,19.9694
UID_H9_31_1_hem-4,-276.175,177.442,-82.0627,13.2985,-12.9429,-44.5426,-5.95816,15.1058,20.6479
UID_H9_33_1_hem-12,-199.079,55.8346,-17.8014,-31.4187,-0.187896,4.27947,-6.68697,-9.99859,22.5138
UID_H9_34_1_hem-6,-159.628,44.9977,-15.8892,-44.091,11.5791,11.1611,-7.46257,-16.1765,6.70085
UID_H9_34_2_hem-14,-187.419,37.5718,-25.1106,-34.6108,-2.16532,9.94935,22.843,-8.74038,0.932661
UID_H9_35_1_hem-5,-94.3335,84.1488,-62.7748,81.3274,-30.6589,-8.45618,-13.5635,8.75259,-11.1012
UID_H9_36_1_hem-3,-223.281,94.8872,0.790853,-28.0727,13.7138,28.3772,15.9066,-1.99644,7.82597
UID_H9_36_2_hem-4,-112.445,-25.3676,-19.016,-5.90378,-2.39251,16.0214,16.347,4.19791,-6.43482
UID_H9_37_1_hem-2,-135.992,131.816,41.8695,-33.1256,20.0261,26.3941,-0.410406,-1.62576,-10.6115
UID_H9_4_1_hem-15,-78.5029,-16.5282,13.7753,-16.1141,7.43459,-5.25675,-9.33462,-5.20726,7.96321
UID_H9_4_2_hem-10,-106.638,142.868,88.2238,95.0724,-128.347,48.1343,-3.64145,127.648,85.8359
UID_H9_5_1_hem-16,-151.675,53.157,-2.62832,-12.8653,8.29925,42.194,-5.85215,4.08769,-1.92245
UID_H9_5_2_hem-6,-123.821,-32.7395,-26.713,-13.3327,-4.40527,-6.53018,1.96313,-4.10032,9.47047
UID_H9_6_1_hem-9,-309.398,170.035,-71.8859,-33.5638,-39.0868,49.8449,-5.63725,16.8374,-16.1245
UID_H9_6_2_hem-11,385.396,37.934,-160.108,199.636,82.6772,-7.58003,32.0111,-111.659,-11.5525
UID_H9_7_1_hem-10,-103.37,323.96,34.5158,70.7937,12.3773,-65.2471,-87.375,13.9117,5.10901
UID_H9_8_1_hem-16,-189.977,140.255,53.6221,-33.1776,30.0377,19.7345,15.1732,4.0165,18.5019
UID_H9_9_1_hem-15,-85.1863,-22.5677,-43.6234,6.70082,-9.67558,-19.8565,34.0193,-1.21789,-45.2257
UID_H9_9_2_hem-6,172.261,312.062,126.587,138.301,34.0813,-100.616,-1.87967,21.1264,-43.5234
UID_h3_10_1_hem-24,-112.451,-55.2514,-30.9628,-11.4827,-1.9757,5.37586,-9.63226,-5.09141,-3.18732
UID_h3_11_1_hem-16,-141.727,-22.1815,-29.8509,-19.0086,-6.60362,5.54655,10.0739,-3.76168,5.68011
UID_h3_12_1_hem-28,656.598,240.427,126.594,-230.24,-280.461,-41.3785,12.5555,-191.627,-43.544
UID_h3_13_1_hem-8,-101.195,132.099,23.5727,24.4581,11.8341,-48.323,-41.6313,-13.0439,-8.12423
UID_h3_14_1_hem-15,-55.6116,-27.7277,-11.0875,17.865,-2.02847,-3.70736,-8.94438,10.8276,2.27628
UID_h3_16_1_hem-24,-289.605,249.191,11.1194,-46.2626,9.18541,9.20134,-9.41176,6.55323,18.8355
UID_h3_17_1_hem-15,-242.392,188.234,-18.6097,6.92443,8.34378,-8.26263,-20.9203,-4.16527,14.9092
UID_h3_18_1_hem-11,-65.1237,-69.1989,-4.25965,-5.36878,2.83258,2.8391,3.29564,-4.12389,6.18388
UID_h3_19_1_hem-11,-115.973,-37.6289,-19.152,-6.57033,0.881115,-3.54142,5.65974,-5.47553,10.7694
UID_h3_1_1_hem-29,-82.4416,-29.5889,-3.15295,-20.4104,0.655821,16.2431,-5.77542,1.71369,-6.83736
UID_h3_21_1_hem-18,-265.901,112.685,-70.8655,-35.3752,-24.1916,-9.09427,-17.0342,-0.812093,4.29628
UID_h3_23_1_hem-14,-167.645,154.089,-129.844,17.6878,-56.4955,-84.4688,-15.0424,-1.17766,38.5414
UID_h3_26_1_hem-12,-268.978,126.736,-23.916,-46.5644,-14.0465,22.5425,15.8354,2.03028,7.34443
UID_h3_27_1_hem-12,-275.544,126.52,-25.1006,-39.9931,10.248,19.0637,-23.0494,0.337191,16.7654
UID_h3_28_1_hem-15,-73.1671,-60.105,-0.573229,-3.87624,1.40461,8.6553,5.75946,-3.86697,2.65639
UID_h3_29_1_hem-10,-253.699,87.2469,-30.908,-39.9312,-4.05971,20.6327,9.29753,-4.9386,4.06071
UID_h3_2_1_hem-5,-13.5167,-131.831,-7.03555,5.95531,-3.78018,-1.15849,4.2404,-5.1979,-2.73102
UID_h3_30_1_hem-22,-295.532,103.342,-71.4052,-49.7535,-17.936,2.86231,31.8552,-11.0277,-2.14294
UID_h3_31_1_hem-17,-78.5367,-83.2169,-25.2584,-0.871525,-5.56347,-4.82617,10.0606,-5.46616,0.44042
UID_h3_32_1_hem-17,-178.063,15.8589,-33.6203,-19.2495,-4.05671,20.9141,1.6167,4.14678,9.01736
UID_h3_33_1_hem-24,-198.092,68.6183,-13.0333,-31.1566,2.85986,13.5059,23.5081,-2.41851,-7.51959
UID_h3_34_1_hem-2,-169.933,261.885,-34.9612,153.961,-91.1515,50.3338,-89.2552,-65.1337,-11.0778
UID_h3_35_1_hem-16,-180.278,19.531,-30.4278,-15.7375,-6.34698,20.8037,1.53443,3.57964,7.6202
UID_h3_36_1_hem-2,-71.1947,18.6954,-35.3484,40.034,-13.1797,-19.2059,-29.8921,23.2359,33.3122
UID_h3_37_1_hem-18,-35.2655,-58.4634,3.67412,-1.39112,6.02432,-18.3828,-15.8653,-6.87904,14.7525
UID_h3_38_1_hem-16,-36.9912,-115.397,-12.3066,-0.588518,-5.78022,-2.85736,7.35815,-5.24814,-0.231041
UID_h3_39_1_hem-13,-178.393,36.8594,-35.1545,0.156834,6.8429,-36.2769,10.6317,-16.8992,-4.88754
UID_h3_3_1_hem-10,-83.4918,-8.59056,16.219,-8.54753,18.9355,26.0614,-4.54013,7.90361,0.852841
UID_h3_3_2_hem-2,21.0209,-134.166,5.36187,7.44058,-3.01903,8.03194,2.91478,7.0232,3.45258
UID_h3_3_3_hem-3,-92.9883,-10.2555,13.1645,-14.7902,12.9509,22.7007,11.6721,9.8953,10.3408
UID_h3_4_1_hem-31,-222.224,90.0967,-62.9946,-31.53,-13.033,-34.8149,33.8397,-12.6729,-12.5948
UID_h3_5_1_hem-14,-223.892,138.974,-6.23267,-31.1097,12.542,-2.53969,-34.8352,-12.6793,21.2147
UID_h3_6_1_hem-22,-184.734,122.443,-5.98982,-13.2398,3.39913,12.6048,-26.527,-0.354028,21.0737
UID_h3_6_2_hem-36,-322.306,122.914,-68.1086,-52.1739,-17.6001,10.4619,9.59844,-7.65681,12.9038
UID_h3_7_1_hem-12,-247.536,60.2577,-58.5877,-47.5927,-21.3436,6.64928,5.59684,-5.78079,1.02311
UID_h3_9_1_hem-14,-213.123,32.2441,-43.0806,-29.9729,-11.4146,9.13218,5.57369,-5.10642,5.75964
