Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_H24_25_8_hem,-731.887,-254.139,-71.422,138.154,22.3291,20.2432,-40.6172,22.9961,29.0814
UID_H24_25_9_hem-2,-12.3872,97.3145,4.54947,-6.85186,9.98453,-0.0697825,-8.68843,-4.37766,1.09422
UID_H24_26_1_hem-5,41.3269,43.8906,13.2182,24.1718,-21.2373,0.71516,31.7522,-7.65291,31.0532
UID_H24_26_2_hem-3,42.1349,-13.5386,-8.16502,-40.6765,50.0292,17.4729,-8.70306,-6.88628,11.7025
UID_H24_26_3_hem-7,-700.006,71.3947,157.694,-4.00827,-130.255,-117.364,230.229,69.7435,87.2542
UID_H24_26_4_hem-8,272.931,-320.592,21.886,-49.2983,-50.4342,25.5814,78.7113,51.7844,23.5152
UID_H24_26_5_hem-2,-588.971,83.1764,296.75,-102.923,-187.731,259.197,-117.747,117.221,-45.1141
UID_H24_27_10_hem-2,-19.099,98.6302,5.40869,-22.6729,15.2494,-3.38931,-8.03988,-16.3461,-10.7943
UID_H24_27_11_hem-3,34.6469,60.9077,3.75834,-1.25094,-0.974616,2.36823,18.5577,-7.2751,12.7025
UID_H24_27_1_hem-2,-26.9749,60.1203,9.04144,-52.9191,45.2459,7.1863,13.6888,-8.95179,-1.38312
UID_H24_27_2_hem-17,123.508,3.12809,-3.55388,42.1031,-28.3539,-2.7497,9.51809,-0.0778972,3.15404
UID_H24_27_3_hem-4,91.7277,-17.1969,0.275869,-1.7558,5.3566,-3.76564,1.83524,-8.99087,-2.57508
UID_H24_27_4_hem-5,72.1392,36.1135,-4.80514,7.37118,1.1597,1.15355,-7.89575,3.10867,-3.10538
UID_H24_27_5_hem-8,39.3243,-8.07715,-8.49589,-38.1615,50.6804,19.0639,-11.2539,-9.17263,12.3186
UID_H24_27_6_hem-9,-53.0682,-93.3926,-113.891,-173.299,-207.411,-74.0356,-57.2921,96.7912,-24.1666
UID_H24_27_7_hem-2,-31.8594,141.344,-3.82541,1.69873,-2.53441,-6.40389,-2.22281,-4.41502,7.75145
UID_H24_27_8_hem-18,272.613,-134.131,-6.7671,59.6097,-33.3915,2.13125,25.9548,2.4149,-5.91319
UID_H24_27_9_hem-10,85.3874,8.98581,11.1912,25.5412,-6.49911,3.53285,0.523071,-10.3027,-3.15282
UID_H24_28_10_hem-6,35.9391,5.68206,0.635836,-37.1749,27.9773,5.73238,21.5044,-0.217811,-0.992031
UID_H24_28_11_hem-2,-0.591982,117.375,-10.2148,6.74909,-2.24161,-4.24274,-14.8422,1.40821,-6.20132
UID_H24_28_12_hem-2,-39.3728,72.3567,-56.4832,-25.8808,-36.5752,-41.1969,14.1316,16.4414,-18.6223
UID_H24_28_13_hem-7,29.5398,85.0313,-5.86003,1.27374,3.64553,-1.7364,-7.88308,-7.98528,-5.17501
UID_H24_28_14_hem-11,188.217,-94.7814,13.1886,15.5134,3.8989,16.4483,-1.37191,-5.4365,-5.60119
UID_H24_28_15_hem-5,67.7674,49.4315,-6.82982,20.2887,-6.92583,2.71772,-2.74957,-1.48796,6.37754
UID_H24_28_16_hem-14,100.049,36.3071,-10.0826,28.8629,-23.0904,-7.63725,-0.279137,-5.42485,-12.8494
UID_H24_28_17_hem-7,60.5745,20.2474,8.69902,-13.2884,15.9302,2.44121,-5.40124,8.33064,-13.0556
UID_H24_28_1_hem-2,-144.133,-169.101,22.024,-263.708,48.1812,14.7701,114.19,6.55256,47.4432
UID_H24_28_2_hem-6,48.8626,70.7463,0.430436,22.3382,-22.3726,-5.57952,11.8083,-12.4294,-13.3565
UID_H24_28_3_hem-13,-562.886,-36.7614,226.033,12.457,54.8369,-185.636,62.8198,4.04419,-138.166
UID_H24_28_4_hem-2,-2.11934,118.282,-4.8027,9.32482,-4.53517,-5.29823,-3.31608,-26.6729,-11.9663
UID_H24_28_5_hem-3,13.9982,-215.69,168.144,-176.34,124.92,-20.3679,-98.5033,-45.8625,-18.6067
UID_H24_28_6_hem-2,-48.3111,151.266,-5.68198,-15.6443,14.3247,-0.856278,-14.394,-12.5264,1.95485
UID_H24_28_7_hem-2,-70.7653,-24.346,25.1276,-134.914,56.6268,-16.3734,38.1092,-47.9469,-14.4817
UID_H24_28_8_hem-9,-667.473,-50.3268,93.0196,44.157,17.1293,31.4445,1.53168,-56.7961,23.1022
UID_H24_28_9_hem-2,-26.6766,121.989,-4.64646,-14.2142,13.486,-5.05577,-3.3975,-1.50878,-1.5929
UID_H24_29_10_hem-6,280.074,-286.515,8.30979,45.8567,39.7822,37.8856,49.0463,26.6223,59.3705
UID_H24_29_11_hem-8,24.2773,34.9339,20.1937,1.21667,23.7924,0.525444,-14.6776,-12.5538,21.6722
UID_H24_29_12_hem-6,-505.972,86.1706,497.402,-160.297,35.1852,-80.6845,131.646,55.3117,5.74626
UID_H24_29_1_hem-2,-622.072,-77.081,-51.791,56.809,116.381,51.7458,-50.1999,-20.9468,26.6671
UID_H24_29_2_hem-4,-722.19,-112.17,8.6415,129.997,-27.6781,-31.3666,-27.1992,64.6206,-14.644
UID_H24_29_3_hem-2,-24.507,120.508,-5.65783,-13.4115,14.0043,-4.1969,-3.05401,-1.79327,-2.89101
UID_H24_29_4_hem-3,-590.977,7.8774,290.626,-63.9553,-119.742,35.0271,19.1008,-38.3119,14.913
UID_H24_29_5_hem,-647.568,-13.527,-17.7728,104.787,-100.663,-117.531,3.71346,-75.5211,-26.4601
UID_H24_29_6_hem-3,-657.539,-69.0157,113.763,37.6531,14.5454,-15.2678,-29.3925,-75.2778,91.8714
UID_H24_29_7_hem-15,139.271,-52.2398,11.9701,38.799,-33.6498,-4.9875,21.3416,2.45478,1.99538
UID_H24_29_8_hem-2,-0.51672,110.221,-8.90477,11.1039,-2.75086,-4.13088,-13.5515,-2.98532,-6.52793
UID_H24_29_9_hem-6,-3.52251,-0.64515,-41.8221,-45.6537,-47.601,-33.5697,40.5514,14.1998,3.55787
UID_H24_2_10_hem-6,49.9961,90.0787,-13.0423,17.7584,-14.1749,-6.45805,-4.00776,-8.55076,-5.19395
UID_H24_2_11_hem-9,76.1458,-0.94105,3.29857,1.11433,11.3731,15.1857,-3.0484,5.73848,15.0001
UID_H24_2_12_hem-2,-680.32,-59.2245,43.8836,56.9651,10.9588,17.9342,-79.1776,83.0084,-8.22152
UID_H24_2_1_hem-8,104.246,-35.9212,10.8538,25.6682,4.30692,24.4298,13.5664,-12.1756,28.7105
UID_H24_2_2_hem-5,133.556,10.5649,-9.2757,35.6729,-27.5582,-3.31037,-0.806953,2.07423,-5.648
UID_H24_2_3_hem-12,185.794,-45.9561,-7.92176,43.5952,-27.3495,3.48198,13.1815,2.04827,2.82417
UID_H24_2_4_hem-12,92.1862,-36.0473,21.8205,-12.3067,22.7435,11.4445,6.38071,-4.52476,-15.3278
UID_H24_2_5_hem-8,54.4142,-12.1835,27.2825,-29.4211,21.4296,12.208,23.4038,-12.4936,-8.61804
UID_H24_2_6_hem-3,62.664,1.44523,8.86888,-16.192,25.3059,3.09079,-11.9609,3.97231,-3.58455
UID_H24_2_7_hem-5,66.2582,42.3746,-0.878871,20.5129,-22.7749,-3.21905,9.8119,0.977945,5.28388
UID_H24_2_8_hem-6,-20.837,-286.215,7.11105,-194.414,139.094,-53.2738,-41.7287,-11.3344,-63.6936
UID_H24_2_9_hem-9,82.9344,38.3707,-7.67697,7.53838,1.46431,1.99685,-8.8901,0.0600396,-1.98163
UID_H24_30_10_hem-11,138.265,-23.7378,-0.474482,28.7313,-15.2084,5.70519,-5.66871,-4.00547,1.22319
UID_H24_30_11_hem,-713.047,47.283,-71.0746,60.2359,-48.4214,13.2003,-18.1534,-9.52091,2.49835
UID_H24_30_12_hem-6,10.073,22.7618,-31.6011,2.22118,-32.5572,-20.695,-1.14653,27.2488,23.0726
UID_H24_30_13_hem-8,24.2523,72.7367,-3.8395,7.85519,-10.5876,-7.27043,10.115,8.61549,12.3055
UID_H24_30_14_hem-4,-32.9421,110.791,1.23226,-7.93731,10.5278,-1.87509,-7.17303,-0.165132,11.2234
UID_H24_30_15_hem-13,141.112,-29.8417,-3.71098,20.1372,-5.48496,6.74444,5.58396,-2.61854,-1.7275
UID_H24_30_1_hem-9,135,-36.0798,3.18196,17.1958,-5.29049,8.90867,-10.8594,4.46494,-5.00509
UID_H24_30_2_hem-3,9.59645,-25.8689,13.924,-28.0562,35.731,20.5864,8.73491,5.59324,29.1235
UID_H24_30_3_hem-10,155.214,-37.1288,-1.12341,23.9551,-10.3324,2.44265,5.18899,2.18141,-6.67748
UID_H24_30_4_hem-10,59.8735,-34.2938,24.4231,-29.2572,43.3236,11.7621,-8.92902,6.7211,-2.75433
UID_H24_30_5_hem-4,-17.4985,129.661,-8.02564,-2.90841,6.33992,-0.998907,-10.5144,-1.71104,4.6644
UID_H24_30_6_hem-5,22.4484,20.2394,17.9881,-28.9031,46.9238,20.1067,-16.9189,-8.09496,3.51623
UID_H24_30_7_hem-5,57.7158,41.4379,-8.39958,2.58282,-6.43686,5.20414,5.26219,8.92321,11.9954
UID_H24_30_8_hem-3,-17.611,123.709,-7.56912,-2.53714,2.54987,-9.04174,-5.10368,-3.99535,0.780428
UID_H24_30_9_hem-3,-14.8582,94.0546,7.85244,-9.68697,22.1947,10.1724,-14.5687,-4.52087,7.87136
UID_H24_31_10_hem,-563.777,78.3533,-18.1091,-0.28213,91.533,14.5179,-76.8129,-16.0167,31.0926
UID_H24_31_11_hem-7,55.4994,42.9079,-9.59693,0.00957819,-8.61416,5.99227,2.70673,10.8418,11.6282
UID_H24_31_12_hem-3,-18.7867,123.571,-6.96075,-2.03616,2.69321,-6.40947,-6.37292,-1.80703,0.234801
UID_H24_31_13_hem-2,-11.9754,97.1408,6.73953,-14.6751,23.8567,8.71071,-13.6936,-0.949188,8.21522
UID_H24_31_14_hem-12,137.99,-22.2303,-1.27587,28.0952,-15.1559,4.37138,-5.81936,-6.99588,2.25671
UID_H24_31_1_hem-4,47.3941,-46.3462,-31.4389,-38.3536,12.5257,13.1594,42.3793,26.2547,41.8412
UID_H24_31_2_hem-2,-28.9151,154.681,-9.00727,-0.197369,-0.218123,-14.4293,-12.8121,-1.37554,-16.4284
UID_H24_31_3_hem-3,10.2678,-21.8873,14.3278,-27.7119,35.6847,19.8986,7.45628,6.55599,29.4563
UID_H24_31_4_hem-3,-782.929,-240.778,-59.2692,133.104,-47.1054,37.9071,4.91718,-31.1305,11.242
UID_H24_31_5_hem-7,46.1838,-32.5258,24.7059,-8.2194,48.219,20.1716,-6.75996,-10.2374,-17.4186
UID_H24_31_6_hem-5,-22.4601,132.038,-6.10332,-3.74757,7.16695,-1.29889,-10.1743,-6.30474,7.04343
UID_H24_31_7_hem-6,19.0755,24.3175,17.7774,-31.1606,49.0086,20.619,-13.8742,-8.91991,3.1503
UID_H24_31_8_hem-16,206.962,-196.302,32.7746,-10.0232,-5.08025,8.62627,48.6218,-27.3578,7.22314
UID_H24_31_9_hem-23,243.789,-260.034,23.4058,22.4584,-15.0641,-20.9214,-25.4191,-33.0727,-9.7667
UID_H24_32_10_hem-2,-52.2835,144.113,-3.11661,-18.0094,18.7627,0.939689,-11.6957,-7.30309,4.37861
UID_H24_32_11_hem-14,128.658,-65.4561,-18.5664,-2.83729,13.4539,-7.33158,-11.581,45.5738,1.67344
UID_H24_32_12_hem-10,-494.702,148.768,-398.402,-23.499,196,25.4003,113.139,171.992,-28.0724
UID_H24_32_13_hem-4,-4.12009,63.5216,-3.68888,-12.2584,9.88809,-9.99155,-19.9702,10.4407,2.13961
UID_H24_32_1_hem-10,48.1165,56.0403,-4.6714,0.436068,10.0827,3.30561,-9.69771,-1.77739,3.05182
UID_H24_32_2_hem-2,-3.42553,76.9081,5.11758,-23.9582,26.3756,3.08551,-3.5896,-7.81646,-0.66332
UID_H24_32_3_hem-10,166.745,-47.5748,-4.99735,36.9754,-17.5785,-3.78794,4.90273,-20.0682,-16.8501
UID_H24_32_4_hem-4,29.4317,-17.9902,42.8351,-43.728,46.4408,10.7909,-4.86752,5.64535,-22.1839
UID_H24_32_5_hem-7,41.4574,30.7859,-1.09324,-18.6911,23.9098,-1.9432,-9.21074,18.7093,-6.66015
UID_H24_32_6_hem-2,-2.85189,50.0915,10.1678,-34.002,20.2917,-6.09434,16.3488,-12.0308,-9.27096
UID_H24_32_7_hem-5,4.80166,124.428,-16.9695,6.11337,-9.42742,-5.20221,-12.1532,-3.02985,0.391804
UID_H24_32_8_hem-5,25.2934,69.4286,0.406122,13.5164,-8.37256,-2.75279,16.7154,-10.5689,6.73836
UID_H24_32_9_hem-4,-62.1638,164.591,-20.1535,-17.0665,5.5963,-7.88622,-3.11592,-6.85174,1.18658
UID_H24_33_10_hem-3,-53.5897,146.06,-3.33579,-17.8513,19.1876,-0.152796,-12.4062,-8.39538,3.65155
UID_H24_33_11_hem-2,-53.8562,120.538,-45.9074,-9.2774,-35.9885,-30.7325,-9.32654,5.72074,12.4113
UID_H24_33_12_hem-2,-28.7352,144.945,-9.50687,-2.30364,0.0525665,-8.73328,-12.184,-5.76261,-1.23899
UID_H24_33_13_hem-10,14.4908,61.1516,-1.71927,-18.604,14.4871,-0.529497,4.2349,3.29901,-1.71162
UID_H24_33_14_hem-16,131.691,-63.7997,-18.0287,1.71483,15.1484,-2.80828,-12.2364,47.0882,4.58119
UID_H24_33_15_hem-11,-404.759,146.754,-351.914,-104.274,235.922,-54.0441,106.611,77.2542,-27.4505
UID_H24_33_1_hem-8,71.6384,64.6163,-11.149,18.4247,-17.9624,-2.3677,-3.75082,3.99973,0.84542
UID_H24_33_2_hem-5,32.0647,89.9478,-4.15567,3.04175,-3.76947,3.92205,-4.85188,-3.75442,2.70792
UID_H24_33_3_hem-8,48.1062,56.1458,-4.21159,-0.66036,10.0179,3.32383,-8.32765,-0.472781,2.80177
UID_H24_33_4_hem-4,-4.59197,79.237,6.34549,-24.7278,25.8951,3.7528,-4.25185,-7.25443,-0.321939
UID_H24_33_5_hem-7,31.4813,-16.0849,46.0177,-43.5069,48.627,8.06233,-7.01048,8.24516,-20.8703
UID_H24_33_6_hem-5,-5.44909,53.814,9.95614,-35.0431,23.2339,-2.92818,13.4623,-9.91076,-8.88122
UID_H24_33_7_hem-3,7.07397,124.424,-15.6869,7.81902,-9.93951,-7.48594,-13.4155,-4.28,0.716811
UID_H24_33_8_hem-12,-11.8458,-406.2,118.577,-212.412,103.284,3.50751,-16.8245,-91.026,11.3868
UID_H24_33_9_hem-7,120.883,-196.541,195.031,-104.66,77.8429,-52.5563,-66.6912,85.5546,23.3049
UID_H24_34_10_hem-4,44.3625,80.1713,-6.58147,5.23955,-11.5308,-2.47887,-4.3803,-2.86379,-5.97435
UID_H24_34_11_hem-2,-65.8077,155.355,0.494019,-24.3768,17.1483,0.036568,-6.94553,-16.4375,2.07221
UID_H24_34_12_hem-13,-668.328,-145.723,-190.723,143.317,-8.78585,-170.913,41.8084,18.5568,-87.007
UID_H24_34_1_hem-10,99.2072,15.5587,-8.46845,21.1021,-15.8493,-5.69554,10.7178,2.72035,-11.895
UID_H24_34_2_hem-9,45.5922,61.0355,2.33814,15.4968,-3.01803,1.03966,-10.1921,-5.01901,-3.8505
UID_H24_34_3_hem-2,-25.6066,138.96,-10.4143,-0.474368,0.444272,-10.1975,-9.92646,6.88827,-1.23634
UID_H24_34_4_hem-12,32.9966,-86.7395,-22.7941,-43.8681,8.22924,-49.1747,-35.4847,51.1801,6.66648
UID_H24_34_5_hem-10,8.37312,62.1857,-21.0356,0.084928,-16.9458,-22.8736,-3.43605,-1.10388,2.62219
UID_H24_34_6_hem-15,178.313,-93.4765,34.5534,37.8913,-3.01623,-2.1409,9.58188,-9.56805,-1.74422
UID_H24_34_7_hem-23,250.571,-129.58,10.9527,52.2646,-36.1553,1.16736,21.2478,1.75043,-17.2065
UID_H24_34_8_hem,-587.755,-15.5976,-19.4658,25.6215,137.329,25.8675,-38.0609,-49.4265,44.1977
UID_H24_34_9_hem-6,-42.5947,-183.634,5.97648,-166.294,25.4951,-52.7234,44.7039,-40.3166,-3.9753
UID_H24_35_1_hem-14,106.537,24.9501,-11.901,20.2232,-12.9343,-8.03283,-5.67376,-4.77119,-12.4296
UID_H24_35_2_hem-10,-15.3457,119.156,-1.78323,-0.846595,-0.640784,-2.81793,-9.22261,0.333799,3.03147
UID_H24_35_3_hem-23,161.158,-58.6006,-6.2248,23.3472,-22.4266,2.13849,21.9975,8.7158,3.29495
UID_H24_35_4_hem-7,-5.07066,82.0596,0.840734,-4.59089,2.57214,-8.00069,-7.06155,-1.63854,3.74046
UID_H24_35_5_hem-11,9.87106,79.1243,5.04638,-7.81455,14.2198,3.80502,-4.63582,-9.56621,1.33931
UID_H24_35_6_hem-2,-64.6851,144.849,-2.38757,-29.425,18.232,-1.26607,3.48223,-11.2986,0.126877
UID_H24_35_7_hem-5,76.3891,-341.518,117.017,-162.074,77.4364,15.3131,-20.1467,-66.2095,-2.74386
UID_H24_35_8_hem-5,28.6093,73.8131,0.448948,0.494936,-5.48358,3.01197,-9.04863,-9.08571,-8.21954
UID_H24_35_9_hem-7,30.4766,30.8126,8.17999,-8.35514,21.9835,12.7264,-5.26661,-17.8338,16.721
UID_H24_36_10_hem-5,38.3663,31.9716,-9.68758,-1.94847,4.27065,-3.03365,-16.9776,9.42731,12.6604
UID_H24_36_1_hem-5,40.7371,90.2988,-11.1808,9.92481,-4.17397,-4.24312,-7.02869,-5.97574,-9.65196
UID_H24_36_2_hem-2,1.48807,85.6257,6.08611,7.80257,0.979607,-5.73416,1.29944,-0.857805,-5.39353
UID_H24_36_3_hem-8,82.8558,36.7968,-9.09008,17.4453,-7.78731,0.412803,5.91872,-10.1051,1.4308
UID_H24_36_4_hem-3,48.445,76.459,-6.41527,12.1823,-8.08973,-6.20148,-0.562684,-0.0380532,-4.60788
UID_H24_36_5_hem-7,45.1184,83.3936,-9.43676,15.0401,-9.02306,-3.84395,-7.0831,0.294976,0.26695
UID_H24_36_6_hem-12,190.846,-114.848,-22.3343,18.3486,-35.0108,-6.32324,2.65354,10.4916,-16.6388
UID_H24_36_7_hem-5,37.1158,38.3976,6.77875,-4.00271,13.6347,6.79082,-8.87395,-8.54761,4.89917
UID_H24_36_8_hem-2,16.2807,81.0978,-6.9223,-4.76,10.4127,-1.56414,-4.0289,3.63814,6.52354
UID_H24_36_9_hem-7,66.3956,46.1067,-1.3748,9.91248,-4.32105,1.54553,-12.7744,-4.70718,-3.26983
UID_H24_3_10_hem-9,88.7676,42.5016,-2.89576,29.9641,-19.4521,1.44109,6.15954,-11.8166,6.57368
UID_H24_3_11_hem-6,151.024,-154.818,12.8709,-21.9769,31.442,20.1893,31.4027,-2.03615,18.6675
UID_H24_3_12_hem-4,77.8845,45.2769,-9.7414,11.545,-2.01543,0.544249,-3.66026,-4.07936,-1.91964
UID_H24_3_13_hem-5,86.5626,35.0538,-10.2481,8.71242,1.66807,0.554271,-3.62363,-5.58274,-6.61787
UID_H24_3_14_hem-4,47.6952,89.277,-12.4877,18.0042,-12.2444,-4.69063,-4.4815,-5.83109,-4.18515
UID_H24_3_15_hem-3,50.4601,62.1869,-3.55656,14.386,-11.77,-5.5353,13.594,-11.9532,-4.97581
UID_H24_3_1_hem-7,137.577,3.72956,-10.5691,36.9695,-23.6795,-3.3543,1.26381,1.5098,-5.41884
UID_H24_3_2_hem-5,-108.171,-127.832,-113.026,-113.277,-89.4516,-134.772,4.43049,26.3763,14.1686
UID_H24_3_3_hem-8,93.7266,-32.7338,21.9932,-13.6849,22.8065,11.306,10.4582,-3.17986,-15.8312
UID_H24_3_4_hem-8,63.9906,29.1436,4.77255,22.5362,-18.8352,-12.5785,22.7677,-12.6436,-4.79359
UID_H24_3_5_hem-6,54.2954,-12.4564,28.2139,-27.5926,22.7826,17.9394,21.1685,-15.5397,2.03993
UID_H24_3_6_hem-8,75.1353,32.2186,-0.761936,21.3722,-21.5394,-2.10464,11.9099,-1.03881,4.54852
UID_H24_3_7_hem-6,41.0849,63.3769,-6.42209,20.9141,-15.4423,-3.1219,9.52584,1.15491,15.5514
UID_H24_3_8_hem-9,-688.013,-205.749,11.2745,100.949,52.1716,3.52007,-25.4923,18.9034,49.6964
UID_H24_3_9_hem-4,37.8878,-206.968,47.775,-166.989,1.90487,4.11002,44.0947,22.5433,2.35359
UID_H24_4_1_hem-11,131.373,-13.0895,-6.71148,11.8295,-3.18967,5.9965,-2.46518,3.03299,-4.30279
UID_H24_4_2_hem-5,-703.406,-97.8943,-78.5547,105.406,28.384,27.5644,-20.92,-9.0705,4.37092
UID_H24_4_3_hem-5,80.8231,-106.911,-18.5235,-25.3399,9.27966,-29.0079,-61.8491,-24.575,-39.1547
UID_H24_4_4_hem-10,-572.463,74.9746,347.442,-26.466,-13.1138,-155.748,-37.0398,53.2794,-77.1039
UID_H24_4_5_hem-7,-595.503,-72.0793,-189.758,-0.0903329,136.338,40.6507,-75.8854,-1.55467,-30.1365
UID_H24_4_6_hem-8,118.39,-54.7867,26.1884,8.62926,9.37636,3.34723,-17.1858,-9.67206,-14.7113
UID_H24_4_7_hem-6,105.853,23.7362,-5.55426,22.1489,-14.8628,-3.22045,4.52279,-2.31972,-5.44005
UID_H24_4_8_hem-7,58.8275,68.0919,-9.2675,18.988,-12.6387,-1.83673,-0.62205,-2.13406,2.23044
UID_H24_5_1_hem-5,19.202,58.4696,5.36002,-7.78557,-4.84078,-8.30443,10.284,-11.8051,-0.273947
UID_H24_5_2_hem-6,102.807,-21.7518,24.2267,-3.10433,8.14867,0.134887,9.53426,17.2821,6.97428
UID_H24_5_3_hem-7,-550.58,-80.0822,-223.909,-112.896,-64.5712,-112.401,-16.3452,-45.6104,-33.9062
UID_H24_5_4_hem-2,-478.466,212.952,420.953,-147.989,71.841,-45.2054,16.8854,84.9619,-53.9843
UID_H24_5_5_hem-8,-665.575,-109.658,-247.405,1.874,-34.5264,5.94422,80.537,28.9602,12.4606
UID_H24_5_6_hem-3,113.05,-21.925,12.8941,9.0795,1.39595,9.27365,-5.06708,-0.163265,-7.08268
UID_H24_5_7_hem-4,88.0518,-62.3816,26.6898,1.2208,7.51301,9.68676,19.2123,5.81797,19.2916
UID_H24_5_8_hem-6,-502.148,-336.283,-113.301,-114.381,40.402,-149.977,-168.124,279.023,63.6376
UID_H24_5_9_hem-3,-707.319,139.452,236.031,-132.246,-194.985,94.1983,102.621,-4.8336,42.3734
UID_H24_6_10_hem-11,92.7474,-23.6549,11.4664,-20.0786,24.8357,9.26088,4.9284,6.59977,-15.3403
UID_H24_6_11_hem-9,80.9316,18.9244,0.00428479,3.31717,6.79626,4.89942,3.02954,-4.89908,-3.0248
UID_H24_6_12_hem-2,-69.3697,14.7667,-51.9877,-24.7627,-59.7289,-47.7919,9.9367,14.4165,39.9113
UID_H24_6_1_hem-3,108.328,-68.6817,20.4196,16.1337,9.36436,9.10623,-1.63817,7.64022,16.5256
UID_H24_6_2_hem-5,51.4722,34.8568,1.97862,22.7492,-18.7813,-13.2538,-10.6383,11.1115,-5.54386
UID_H24_6_3_hem-8,142.798,-42.1666,12.6492,20.4249,-10.8742,-3.84943,-25.3632,19.1344,-32.9834
UID_H24_6_4_hem-6,70.0673,38.7643,-1.0343,17.3129,-1.87459,-1.03875,16.5849,-0.208058,19.7935
UID_H24_6_5_hem-5,2.86403,-74.7478,-27.6588,-81.2455,19.1374,-9.88183,18.0131,43.8491,10.67
UID_H24_6_6_hem-2,-63.8948,133.063,-2.34479,-35.6139,27.9773,8.06659,3.19617,-6.78681,15.1727
UID_H24_6_7_hem-4,-4.8497,45.8037,1.99263,7.15822,-79.5355,-34.9635,-1.41437,38.9965,47.278
UID_H24_6_8_hem-5,66.6479,38.8995,-6.57151,11.9351,-11.9123,-18.9719,2.61147,-32.8028,-20.6452
UID_H24_6_9_hem-4,24.7288,98.654,-11.1599,17.1632,-15.2395,-8.09419,1.36782,-0.612571,-1.80494
UID_H24_7_1_hem-11,-616.306,-159.012,-347.997,-314.318,-174.331,137.695,101.92,-13.6183,100.685
UID_H24_7_2_hem-7,84.1221,32.3354,-5.55364,14.1701,-12.8725,-4.70653,18.7484,-2.93669,-3.53606
UID_H24_7_3_hem-7,129.79,-74.3833,1.86429,7.89674,-0.0332246,1.59073,24.4381,7.89266,8.17126
UID_H24_7_4_hem-10,138.864,-36.0143,20.2049,30.3305,-5.63148,0.0539179,-14.3388,14.7756,-18.1888
UID_H24_7_5_hem-13,250.998,-172.526,15.8998,43.0016,-10.7624,15.9121,5.33988,11.7031,7.55153
UID_H24_7_6_hem-5,27.1744,-246.217,12.6155,-169.645,-95.9282,-35.7254,21.9961,5.36068,28.483
UID_H24_7_7_hem-16,-829.273,-367.354,-28.0893,194.805,-59.6854,14.9148,4.80806,28.3028,19.8958
UID_H24_8_1_hem-4,-637.082,-101.205,-31.3324,42.502,101.229,34.9703,-42.7242,-52.1761,62.9858
UID_H24_8_2_hem-4,65.531,69.3884,-13.6817,18.0372,-9.13936,-2.0678,-7.15771,-5.54454,-3.26987
UID_H24_8_3_hem-7,50.5271,59.8968,-1.73447,15.2676,-12.9193,-4.61405,14.8565,-5.18436,2.18217
UID_H24_8_4_hem-2,4.85162,99.6969,3.82267,15.2441,-10.1279,-1.76005,14.6136,-17.9158,1.69358
UID_H24_8_5_hem-4,-36.1252,88.4315,2.18778,-35.6456,5.14782,1.91171,36.5664,-14.969,19.1968
UID_H24_8_6_hem-2,-646.953,-78.1534,-31.4748,45.1137,5.45454,64.7368,-70.4346,0.622965,25.1427
UID_H24_8_7_hem-3,-24.4575,115.938,-0.610698,-8.1868,6.59945,-9.92049,-19.2027,-16.0799,-10.0794
UID_H24_8_8_hem-5,194.224,-119.102,32.7052,33.9401,-8.59848,9.58036,35.3776,-0.907853,35.0097
UID_H24_8_9_hem-5,39.314,47.2543,2.33928,-0.511783,2.09774,-5.58246,-1.05364,-3.04686,-4.41593
UID_H24_9_1_hem-9,-680.401,-117.335,116.405,61.3523,13.2393,-38.0053,71.7063,-34.1956,15.3469
UID_H24_9_2_hem-7,70.0217,9.44114,16.4896,1.45459,16.7344,8.87538,-23.9605,5.26619,-9.86951
UID_H24_9_3_hem-19,-365.177,-53.234,-425.297,31.6535,276.988,-9.23211,143.998,135.101,-30.7849
UID_H24_9_4_hem-3,-3.82866,78.4365,12.5437,-9.01497,20.1263,3.23998,-19.3231,-3.46261,-2.17543
UID_H6_10_1_hem-23,233.181,-214.047,2.43166,30.3183,-5.22258,9.6911,27.935,58.077,-1.76343
UID_H6_10_2_hem-3,257.412,-172.643,13.3722,47.4961,7.12009,14.0783,33.2236,23.6737,-8.78242
UID_H6_11_1_hem-23,186.383,-73.7481,-5.11224,23.45,-5.27374,8.93293,8.13925,-0.685394,-4.60417
UID_H6_12_1_hem-26,227.664,-92.3122,-2.64015,38.6932,-20.402,3.5349,8.22113,5.04603,-10.0115
UID_H6_14_1_hem-29,125.689,-76.3062,11.5314,-1.18531,27.2257,13.4864,-7.24339,14.0272,10.8287
UID_H6_15_1_hem-11,101.691,-17.8987,15.57,3.87423,9.69516,16.0647,-5.34957,-11.0642,0.336585
UID_H6_15_2_hem-15,121.456,-41.2279,5.02148,-4.83494,11.8601,6.86748,2.18611,0.382073,-13.8121
UID_H6_15_3_hem-7,160.096,-113.319,23.4054,58.7401,-8.4091,0.581938,22.2795,-32.9732,-39.2048
UID_H6_16_1_hem-8,241.32,-147.903,-19.6094,55.1493,-64.286,-8.55652,5.57895,0.787439,-16.2015
UID_H6_1_1_hem-18,217.728,-119.933,1.55303,24.1669,-7.27091,0.282644,-4.36668,3.76076,-15.7542
