Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized),Mode 10 (normalized),Mode 11 (normalized)
UID_14_6_5_all-17,-0.679158,0.29667,0.22804,0.581129,0.0428173,-0.0365844,-0.0677543,0.072524,0.0598374,0.728146,0.203557
UID_14_7_1_all-19,-0.742807,0.380577,0.159484,0.607347,0.136388,0.0763439,0.0437379,0.169224,0.0504254,0.655299,0.223553
UID_14_7_2_all-17,-0.765124,-0.012267,-0.0848482,0.956929,0.398395,-0.155432,0.192862,0.233222,-0.144832,-0.269319,0.123086
UID_14_7_3_all-21,-0.306681,0.975117,-1.73821,0.650472,0.325232,-0.795007,3.61435,-0.146186,-1.21572,-0.530891,-1.10301
UID_14_8_1_all-19,-0.842033,0.280479,-0.0119523,0.837124,0.172234,-0.154166,-0.119878,0.0396797,-0.338935,-0.0529735,-0.240849
UID_14_8_2_all-30,-0.702675,0.234882,0.0267815,0.796522,0.253463,-0.877749,0.798997,-0.359443,0.288365,0.0854389,0.282552
UID_14_9_1_all-8,-0.524434,-0.463596,-0.153434,0.602817,0.233746,-0.192985,-0.062528,-0.017222,-0.51522,-0.144756,-0.202997
UID_14_9_2_all-20,-0.566568,-0.0173673,0.157561,0.534044,0.0249408,0.0374277,-0.235733,0.270198,-0.124279,0.471571,0.0431366
UID_14_9_3_all-16,-0.615285,-0.150556,-0.027158,0.66894,0.289127,-0.0962159,0.307433,0.3207,-0.216557,-0.331894,0.0618733
UID_15_11_1_all-16,-0.728879,0.409041,0.248951,0.445145,-0.0921306,-0.0815454,0.451705,0.380727,-0.0289451,-0.0570144,0.109343
UID_15_12_1_all-2,-0.828725,0.0507196,-0.133518,0.962709,0.259889,-0.235915,-0.0622395,0.0969352,-0.0512872,-0.0869169,-0.170661
UID_15_13_1_all-11,-0.650893,-0.0126375,0.0615753,0.576699,-0.0211901,-0.0772282,0.134996,0.228505,0.0596741,-0.100089,-0.0044872
UID_15_14_1_all-25,-0.544062,-0.0632062,0.166145,0.321629,-0.251451,-0.0562807,-0.191063,0.232131,0.108162,0.0560731,-0.0802165
UID_15_15_1_all-4,-0.479165,0.0593386,-0.508149,0.14605,0.770629,0.932583,-0.881864,1.46223,0.603244,0.660987,0.769465
UID_15_15_2_all-9,-0.633674,-0.256492,-0.121739,0.707221,0.201178,-0.147504,0.0988968,0.0139203,-0.023669,-0.0997421,-0.231862
UID_15_16_1_all-11,-0.553534,-0.413753,-0.0402007,0.660831,0.197628,-0.110968,-0.15564,0.18782,-0.216136,-0.201767,-0.0413972
UID_15_16_2_all-16,-0.741119,0.25786,0.100375,0.706164,0.00540321,-0.174652,0.24098,0.164319,0.110207,-0.265772,0.0306909
UID_15_16_3_all-10,-0.367299,-0.571879,0.0778395,0.381552,-0.0185052,-0.104497,-0.136273,0.0935493,0.174993,-0.0413604,0.0450609
UID_15_16_4_all-7,-0.667249,-0.147715,-0.0397769,0.724193,0.133419,-0.130113,-0.121976,0.0809973,-0.18346,0.0153622,-0.214334
UID_15_17_1_all-2,-0.891124,0.469064,0.0663319,0.700584,-0.0479996,-0.141169,-0.00376592,0.0828943,-0.395821,-0.00817714,-0.54674
UID_15_17_2_all-2,-0.621242,0.0611496,0.137017,0.371518,-0.235853,-0.157302,-0.1455,0.128483,0.0768827,0.212194,-0.148726
UID_15_18_1_all-21,0.82202,-1.31133,-0.0932209,-1.62738,0.210234,-0.514443,-1.18654,-0.24064,-1.86993,-1.22917,-1.07599
UID_15_18_2_all-10,2.84137,1.19975,3.13154,1.75141,2.71775,0.982391,2.23834,0.992144,0.687616,0.484281,0.962207
UID_15_18_3_all-6,-0.708289,0.0646274,-0.00341957,0.785595,0.0872247,-0.259394,-0.230612,-0.0365202,-0.0967655,-0.130534,-0.126578
UID_15_19_1_all-22,-0.817041,0.529093,0.275828,0.739789,-0.0908296,-0.491266,-0.184005,-0.4195,0.22439,0.398468,-0.305046
UID_15_19_2_all-3,-0.60926,0.512636,0.211348,0.633945,0.502278,0.473775,-0.649382,1.57524,0.23388,1.31166,0.603385
UID_15_19_3_all-13,2.62488,0.53955,3.23657,0.113366,2.83641,-0.25467,-1.04724,0.0994519,-0.0977808,0.0111548,0.923955
UID_15_1_1_all-12,-0.595363,1.56965,0.602711,-0.577108,-0.941599,-0.928434,-1.47798,-0.303518,-0.0422696,1.63909,0.312541
UID_15_1_2_all-15,-0.193564,2.05645,-3.87188,-2.56429,-0.248417,-1.53104,-1.53076,1.92223,0.258377,-0.821365,-3.40241
UID_15_20_1_all-8,-0.59622,0.0657255,-0.0556567,0.563031,0.178025,0.185248,0.162957,0.217238,0.491439,0.0979035,0.487993
UID_15_20_2_all-13,-0.719721,-0.0262441,0.0420423,1.07814,0.376934,-0.170119,0.264939,0.103792,-0.465285,-0.445121,0.154322
UID_15_21_1_all-17,-0.717656,0.365568,0.188295,0.483613,-0.234763,0.0828525,-0.00914324,0.605262,-0.212426,0.113146,-0.624233
UID_15_21_2_all-29,-0.236397,1.89899,-0.21694,-2.40775,0.741931,-0.128658,2.2059,-1.33993,0.960978,-0.239525,0.285276
UID_15_21_3_all-10,-0.234327,-0.721847,0.124322,0.181338,0.00444351,0.0701014,-0.40092,0.184991,0.0559886,0.0723686,0.165763
UID_15_22_1_all-3,-0.285603,-0.730772,-0.0707528,0.168627,-0.0303398,0.0590472,0.20819,0.102969,0.0717904,-0.185376,-0.231911
UID_15_22_2_all-14,-0.653393,-0.0670466,0.0630789,0.617836,0.0346836,-0.141231,-0.0514942,0.320156,-0.0814051,-0.305568,0.0198696
UID_15_22_3_all-4,-0.351194,-0.548705,0.0118557,0.201627,0.0274281,0.0821411,0.234251,0.0748593,-0.163389,-0.506809,-0.1813
UID_15_23_1_all-3,-0.815146,0.021833,-0.130111,0.945795,0.308596,-0.201724,-0.0576427,0.164355,-0.0743564,-0.0695767,-0.0808816
UID_15_24_1_all-2,-0.349529,-0.218781,0.279219,-0.0270657,-0.293776,0.248958,-0.161936,0.649553,-0.203303,0.0110988,-0.156646
UID_15_24_2_all-4,-0.385306,-0.70096,-0.0706082,0.404757,0.141764,-0.104751,-0.222061,0.0689958,-0.0889449,-0.0923672,-0.051631
UID_15_25_1_all-3,-0.36236,-0.457215,0.169466,0.0706787,-0.287726,0.0163309,-0.255421,0.129945,-0.156265,0.0867962,-0.294881
UID_15_25_2_all-8,-0.652605,0.122752,-0.0529135,0.825753,-0.250123,-0.210164,0.514117,0.382133,0.138414,-0.378416,-0.0999537
UID_15_25_3_all-7,-0.493909,-0.357632,0.0287794,0.534034,0.238516,0.0627668,0.0991788,0.387704,-0.115535,-0.122158,0.311917
UID_15_26_1_all-2,-0.422021,-0.621945,-0.094996,0.525333,0.238644,-0.0200256,-0.0317311,0.144345,0.0886687,0.164741,-0.0189244
UID_15_26_2_all-8,-0.592048,-0.270004,-0.0464318,0.72838,0.208088,-0.238285,0.0696537,-0.103755,0.29642,0.179092,0.0909208
UID_15_26_3_all-14,-0.748781,0.460002,0.13902,0.504807,-0.0556572,-0.250688,-0.432181,-0.175265,-0.0817503,0.0525995,-0.365409
UID_15_27_1_all-11,-0.649141,0.217134,0.197269,0.400314,-0.234205,-0.127807,-0.246445,-0.000894363,-0.0636024,0.0448139,-0.4024
UID_15_27_2_all-25,-0.291763,-0.272608,0.0681182,0.228289,-0.1069,0.0262986,0.646908,-0.45558,0.695964,-0.00570356,0.141904
UID_15_27_3_all-17,-0.567806,0.0582544,0.00490545,0.238986,-0.0469181,0.0904469,0.64902,-0.0838201,-0.163482,0.317137,-0.481627
UID_15_28_1_all-10,-0.372406,-0.16432,0.280908,0.466967,0.207988,0.0186324,-0.169518,0.128394,0.24722,0.775213,0.534852
UID_15_28_2_all-7,-0.708779,0.128105,-0.234234,0.714299,-0.0158825,-0.0223851,0.697881,0.316054,0.367383,0.62797,-1.14066
UID_15_28_3_all-6,-0.778673,0.190596,0.207593,1.04939,0.517887,-0.0529151,0.237803,0.531641,-1.11826,-0.784965,0.288491
UID_15_29_1_all-3,-0.451586,-0.361765,0.0996386,0.345098,-0.134008,0.00401062,-0.176083,0.186942,-0.0801744,-0.0576057,-0.0982922
UID_15_29_2_all-9,-0.66581,0.0374121,-0.0838597,0.559766,-0.022711,-0.0578794,0.196152,0.212601,0.0450399,-0.0169218,-0.250265
UID_15_30_1_all-5,-0.618399,0.382827,-0.128283,0.174343,-0.0287517,0.202515,0.384112,-0.307407,-0.311543,-0.321969,-0.628217
UID_15_30_2_all-12,-0.818767,0.298839,-0.1464,0.893386,0.55947,0.237649,0.33198,0.676604,-0.139761,0.264922,0.302622
UID_15_30_3_all-12,-0.868986,0.389279,0.0597188,0.800123,0.081876,-0.146016,-0.355178,0.253953,-0.506319,0.0449169,-0.233572
UID_15_3_1_all-3,-0.543343,1.59976,0.0507634,-1.0142,0.749152,-1.6574,-2.52917,-0.833836,-2.0611,-0.484385,1.07113
UID_15_3_2_all-3,-0.801781,1.69362,0.940531,0.723169,2.18282,-1.92544,-2.89773,-5.72668,1.04192,1.18109,1.42822
UID_15_4_1_all,1.70387,0.956198,-3.76241,0.695729,-1.34581,0.161918,1.97522,0.742635,-2.13233,-0.238252,-1.73305
UID_15_6_1_all-4,-0.417767,-0.00566082,0.185132,0.452979,-0.204394,-0.155296,0.450535,0.0698266,0.901217,0.0969439,0.297886
UID_15_6_2_all-5,-0.465083,1.1356,-0.139923,0.356106,0.48034,-0.452105,-1.52219,-1.88687,-0.335963,0.0168101,0.167983
UID_15_7_1_all-12,-0.535973,-0.037147,0.0947564,0.515251,0.0529563,-0.175061,0.875053,0.139334,0.766895,-0.326081,0.408612
UID_15_7_2_all-2,-0.368879,-0.224444,0.251671,0.347978,-0.00901208,-0.157712,-0.192115,-0.476807,0.779671,0.765188,0.359687
UID_15_8_1_all-10,-0.681795,0.0712602,0.151787,0.793589,0.208536,-0.181208,0.105963,0.44773,0.140201,-0.189222,0.333466
UID_15_8_2_all-16,1.84177,-0.439529,-4.03767,-1.99523,-3.31659,-3.81148,5.36728,-0.820992,-2.47753,2.259,1.29755
UID_15_8_3_all-14,-0.683091,0.491285,-0.072765,-0.118239,-0.463086,0.420423,0.34867,-0.355722,-0.850565,0.315127,-1.57151
UID_17_10_1_all-10,-0.602709,-0.158827,0.120054,0.583033,0.189363,-0.162044,0.00526546,0.170104,-0.15683,-0.115562,0.151573
UID_17_10_2_all-7,-0.403875,-0.648554,-0.0238116,0.359636,0.0854651,0.0202696,-0.0428693,0.0610958,-0.143941,-0.275459,-0.136433
UID_17_11_1_all-10,-0.504963,-0.385959,-0.043204,0.473194,0.0062455,-0.0991948,-0.0284041,-0.0674393,0.371687,-0.0981328,-0.00574783
UID_17_11_2_all-13,-0.631454,0.133944,0.282351,0.332061,-0.216951,0.0140496,-0.393906,0.400906,-0.514708,-0.165094,-0.273701
UID_17_11_3_all-15,-0.739003,0.631912,0.0831852,0.769174,0.211331,-0.172547,0.0257503,0.446707,0.537644,0.763859,0.301188
UID_17_12_1_all-17,-0.759424,0.650751,0.093629,0.79226,0.223733,-0.173833,0.00276415,0.45389,0.512792,0.743494,0.393827
UID_17_12_2_all-6,-0.519275,-0.493119,-0.107986,0.604034,0.242885,-0.104412,-0.0888207,0.00359708,-0.134493,0.00873433,-0.157823
UID_17_12_3_all-24,-0.708104,0.419956,0.3151,0.50386,-0.137629,-0.167993,0.323235,0.311114,0.178881,-0.0634128,-0.0556212
UID_17_12_4_all-11,2.31408,0.14898,4.77273,-1.79762,2.36874,-1.2096,2.1601,1.60185,2.53478,0.763503,2.30407
UID_17_13_1_all-9,2.64279,-1.09699,-3.72639,-2.15916,-2.20582,-0.416991,6.53785,-2.14922,-2.3838,4.30227,2.79764
UID_17_13_2_all-14,-0.52299,-0.188361,0.00782974,0.444315,0.0622045,-0.0876975,-0.0864256,-0.200034,-0.0853632,0.0884763,-0.265178
UID_17_13_3_all-17,-0.602196,-0.0884349,0.0659556,0.570674,0.140256,-0.0433295,0.0311965,0.0756454,-0.298364,0.0386078,-0.114478
UID_17_14_1_all-27,-0.868796,0.619527,0.0564151,0.516406,0.271206,0.175514,0.455755,0.607668,-0.26658,-0.0564423,0.349583
UID_17_14_2_all-26,-0.561716,0.386963,-0.681925,0.273752,0.717054,-0.736438,-1.69831,-0.477614,-1.05335,-1.21809,0.711606
UID_17_14_3_all-18,-0.527427,-0.162112,0.0266442,0.569487,-0.0623774,-0.0839383,0.207076,0.218229,0.46344,-0.141247,0.139974
UID_17_14_4_all-15,-0.442165,-0.387299,-0.0244688,0.430236,0.175378,0.0838171,-0.47501,0.447163,-0.129434,0.0324548,0.0234666
UID_17_14_5_all-11,2.82135,1.31147,-2.14295,-0.343501,-1.95939,-0.00382107,-0.231172,-0.450982,1.77219,0.11557,1.90618
UID_17_15_1_all-3,3.09218,2.1439,0.226777,2.28228,-2.28658,0.672187,-0.357778,0.390937,-0.618824,-0.271981,-0.141791
UID_17_16_1_all-15,-0.383801,-0.325656,0.0891782,0.258115,0.0957136,0.123809,-0.22422,0.440877,-0.0930855,0.331493,0.117634
UID_17_16_2_all-7,-0.698644,0.00565692,0.0840333,1.11096,0.614193,-0.34172,0.422627,-0.232418,0.29338,0.287941,0.505782
UID_17_17_1_all-2,-0.700617,0.0362016,-0.0398151,0.536619,-0.0357588,-0.117573,-0.0381354,0.131999,-0.119652,-0.061706,-0.382208
UID_17_18_1_all-2,3.25551,1.66075,-0.508003,1.76385,-0.406468,-0.325296,-1.35811,0.708749,2.01199,0.64043,-0.0711609
UID_17_18_2_all-3,3.22306,1.62985,-0.536133,2.53352,-2.43477,0.773206,-0.440852,-1.29241,-0.292928,0.0698749,0.292468
UID_17_19_1_all-26,-0.930407,1.01936,0.237342,0.820761,0.0409107,0.11017,0.48208,0.623163,-0.31529,0.0879733,-0.103214
UID_17_1_1_all-16,-0.66181,-0.0724097,0.0131595,0.636561,0.143869,-0.0252452,0.0128397,0.159656,-0.299,-0.0131014,-0.117538
UID_17_1_2_all-11,-0.275716,-0.5989,0.199395,-0.0848052,-0.179897,0.0966988,-0.335785,0.223196,-0.526772,-0.174623,-0.173968
UID_17_20_1_all-2,-0.448337,-0.610904,-0.0713855,0.499152,0.15317,-0.086107,-0.129298,0.0662272,-0.102429,-0.235942,-0.113587
UID_17_20_2_all-10,-0.750486,0.413906,0.26363,0.69594,-0.11462,-0.288792,-0.0353127,-0.312835,0.224585,0.285802,-0.247418
UID_17_21_1_all-5,-0.638738,0.160376,0.0926128,0.431286,-0.0613481,-0.229888,-0.0380763,0.248043,0.18782,0.622028,-0.456278
UID_17_22_1_all-6,3.38797,1.84653,-0.439902,2.83724,-1.95169,-0.285547,-0.036798,1.06313,0.433296,-0.560937,0.59205
UID_17_22_2_all-13,-0.751406,0.5968,0.131518,0.9158,0.305725,0.117996,-0.243545,0.236163,0.267772,0.865279,0.291557
UID_17_22_3_all-8,-0.862935,0.280189,-0.00308619,0.88286,0.108075,-0.168705,-0.116832,0.120823,-0.198824,0.0127048,-0.278667
UID_17_23_1_all-4,-0.836544,0.14918,-0.0691302,0.892506,0.190371,-0.200657,-0.0882574,0.189297,-0.0894839,-0.0232731,-0.0901733
UID_17_24_1_all-5,0.804175,3.35441,-3.67653,-3.45303,1.52133,2.74736,-1.42426,-1.51717,-1.94478,-2.10159,-3.11938
UID_17_24_2_all-13,-0.747414,-0.0196152,-0.0858981,1.02655,0.411502,-0.267038,0.204306,0.022127,-0.0329233,0.0154372,-0.0989386
UID_17_24_3_all-11,3.57349,1.39752,-0.926348,2.83248,-0.666344,-0.209535,-0.180523,0.240415,1.43224,-0.240735,0.333993
UID_17_25_1_all-11,-0.840708,1.19786,0.471552,0.562029,-0.518269,-0.100156,-0.41683,-0.424877,-0.1644,1.09414,-0.424787
UID_17_25_2_all-13,2.13014,-0.0457072,5.0472,-0.535955,3.99945,0.523072,-1.21507,-0.512715,-0.308527,3.92846,1.01765
UID_17_26_1_all-8,2.53003,1.58188,3.65589,0.865977,2.17315,2.89168,-0.280589,0.319184,-0.124273,-2.06454,-2.01924
UID_17_26_2_all-12,-0.206379,2.46265,0.405329,-3.66492,-0.00201252,-3.34402,-0.275816,-3.5295,-2.25145,2.82756,-3.60628
UID_17_27_1_all-11,0.610655,3.47872,-0.618235,-4.45303,1.12,3.35291,-0.542518,-0.765399,-0.345353,-4.03553,-1.87985
UID_17_28_1_all-19,-0.845274,0.747507,-0.125034,0.936411,0.689427,0.614916,-0.330756,0.793155,0.139748,1.44639,0.630446
UID_17_28_2_all,2.08747,-5.03311,0.04959,-2.5567,-0.738917,0.876895,-0.576854,-0.226996,0.764824,-0.383577,0.0970228
UID_17_28_3_all-4,-0.16768,-0.662814,0.212091,0.177319,0.110094,0.149496,-0.312315,0.149663,-0.0262812,0.496769,0.351469
UID_17_28_4_all-13,-0.654183,-0.179984,-0.13067,0.580965,0.226248,0.056054,-0.0881237,0.22411,-0.303543,-0.117458,-0.0621935
UID_17_30_1_all-13,-0.790495,0.312233,0.038221,1.05329,0.529537,-0.0765428,0.253021,0.251434,0.0103727,-0.0202775,0.676399
UID_17_30_2_all-13,-0.390383,-0.412892,0.0905478,0.381867,-0.0262796,-0.156644,-0.0298764,0.116121,0.299462,0.193333,-0.0201154
UID_17_30_3_all-27,-0.524858,0.131074,0.282656,0.274985,0.0303576,-0.0321536,-0.799781,0.451776,-0.848643,0.0857929,0.049273
UID_17_31_1_all-2,3.23048,1.6639,-0.871469,1.56632,-0.976282,-0.0825713,-1.36708,-1.12193,1.27594,0.955503,-0.214254
UID_17_32_1_all,3.1579,2.5433,-0.16944,2.76934,-0.855528,0.292892,-0.187201,1.61055,0.749391,-0.218372,-0.849548
UID_17_33_1_all-3,-0.35033,-0.686543,-0.00886743,0.185099,0.134107,-0.485899,-0.248947,0.0649458,-0.0835851,0.135251,0.0988438
UID_17_33_2_all-3,-0.492767,0.340622,-0.772053,0.181473,0.874555,-0.147289,0.217499,-0.837684,-0.200582,-0.956052,0.3586
UID_17_34_1_all-10,-0.560727,-0.130458,0.203889,0.394507,0.0836182,-0.0923747,-0.428945,0.503203,-0.171415,0.0281717,0.158204
UID_17_34_2_all-20,-0.48837,-0.213248,0.0890507,0.404329,0.0736867,0.0656976,-0.204983,0.184478,-0.309634,0.184883,-0.00629837
UID_17_35_1_all-3,-0.666298,-0.0102269,-0.0596888,0.686676,0.128881,-0.170772,-0.156267,-0.0511032,-0.0460095,-0.0228625,-0.209516
UID_17_36_1_all-2,-0.783697,0.0424314,-0.115693,0.817744,0.178009,-0.152256,0.0526165,0.0986729,-0.0492931,-0.0635521,-0.241654
UID_17_36_2_all-5,3.34059,2.76347,-0.355692,2.4322,-0.869697,0.126923,-1.07458,0.558399,0.889184,1.02793,-0.593479
UID_17_38_1_all-4,-0.572212,0.0157635,0.14583,0.542817,-0.0259858,-0.120749,-0.244047,-0.0788923,0.0855275,0.42679,0.0514953
UID_17_3_1_all-11,1.9438,-0.388608,-3.79122,0.468848,3.38599,-2.17708,1.98366,4.26676,-1.20605,0.352966,-2.55361
UID_17_3_2_all-26,0.692303,2.3187,-0.983943,-2.65466,2.86044,2.17802,-5.62065,-2.27645,1.0108,2.48206,-0.789363
UID_17_3_3_all-19,-0.825211,0.396925,0.129115,0.6404,-0.0021677,-0.114743,0.405163,0.16681,-0.115758,-0.262968,-0.156056
UID_17_4_1_all-5,-0.266208,-0.191772,0.154823,0.15795,0.302277,0.392103,-0.183677,-0.0587022,-0.307993,0.664457,0.45467
UID_17_4_2_all,-0.604502,-0.0981781,0.0814035,0.585925,0.0350356,-0.0799385,-0.0965071,0.0650292,-0.115545,0.166148,-0.26599
UID_17_4_3_all-7,-0.484494,-0.278815,0.151921,0.121129,-0.257965,-0.248794,-0.0691255,0.0725349,0.119645,0.243066,-0.324902
UID_17_5_1_all-2,-0.814875,0.447758,0.117581,0.820427,0.170394,-0.0353982,-0.0704459,0.500772,-0.156796,0.195791,0.104063
UID_17_5_2_all-2,-0.374642,-0.282288,0.250244,0.209325,-0.142993,-0.0257898,-0.398239,0.105778,-0.183903,-0.0281194,0.112771
UID_17_6_1_all-18,-0.678264,0.639683,0.061989,0.144291,0.54162,0.313263,0.0021306,0.954241,0.426292,0.152706,1.00251
UID_17_7_1_all-6,-0.511648,-0.422821,-0.0866801,0.79274,0.477273,-0.152794,0.162414,-0.0612576,-0.0520434,-0.186611,0.34686
UID_17_7_2_all-4,-0.374167,-0.531037,0.107249,0.345965,0.00957786,0.00472968,-0.169683,0.311118,0.00620168,-0.136272,-0.0168832
UID_17_7_3_all-15,-0.573941,-0.188443,0.11726,0.596941,0.152664,-0.123531,-0.0163058,0.151696,-0.186643,-0.0810015,0.205737
UID_17_7_4_all-10,-0.508496,-0.410958,-0.0409797,0.474657,-0.026604,-0.11995,0.00182145,-0.100085,0.353402,-0.0614852,-0.0885766
UID_17_7_5_all-19,-0.57206,0.0606205,0.325493,0.330472,-0.235996,-0.0448709,-0.461663,0.305099,-0.549641,-0.14046,-0.296634
UID_17_8_1_all-4,3.15228,2.39043,-0.51957,2.22939,-2.85738,-0.655179,-1.60334,1.00986,1.23362,-0.671122,-0.679381
UID_17_9_1_all-23,-0.66422,0.120618,0.0680038,0.773414,0.212832,0.078811,0.00335084,0.352331,-0.446557,0.311916,-0.0822904
UID_19_10_1_all-23,-0.723419,0.984459,0.453375,0.113483,-0.761981,0.213753,0.166386,0.784269,0.264813,-0.883675,-0.166678
UID_19_10_2_all-21,-0.195018,2.89254,0.218706,-2.50846,-0.755559,-0.236194,0.879688,-1.51433,0.316976,-1.54617,-0.792329
UID_19_13_1_all-16,-0.805666,0.586645,0.293173,0.601484,-0.365163,-0.109804,-0.154057,0.184679,-0.286866,0.144937,-0.448939
UID_19_4_1_all-26,2.95216,0.896918,2.73345,0.569948,1.24368,0.739148,0.53009,-4.42375,1.60287,2.10076,0.970434
UID_19_5_1_all-6,2.87013,2.57489,3.42379,-0.269768,-2.3078,-2.59634,6.16117,2.17075,1.42109,-1.26158,-1.03527
UID_19_7_1_all-30,-0.469199,2.76761,0.470082,0.810554,2.69655,-3.14279,-2.72536,2.7581,-5.0623,-5.46035,2.13753
UID_19_7_2_all-15,2.77409,0.285576,-3.05649,0.258717,-3.58675,-0.235059,3.59993,-0.0587537,-2.03782,6.67745,3.10479
UID_19_7_3_all-7,-0.354499,2.567,-0.735712,-2.47339,-0.373707,-0.415089,-0.878181,1.31854,0.157296,-2.74488,-0.201684
UID_19_8_1_all-19,-0.44274,1.70121,-0.641148,1.93021,2.29127,0.926082,3.08429,0.331146,-2.0278,-1.55278,-0.130719
UID_1_10_1_all-12,-0.299184,0.345949,-1.04048,-0.0294404,1.3541,0.990839,-0.244326,-0.614034,0.439233,-0.85183,0.977061
UID_1_10_2_all-19,-0.388448,-0.0443722,-0.00240719,0.0468699,-0.0108802,-0.0957622,0.730193,-0.514903,0.0251821,-0.205021,-0.366882
UID_1_10_3_all-2,-0.244657,-0.635534,0.241383,0.015523,-0.293937,0.0270063,-0.329084,0.174136,-0.0314727,-0.0611519,-0.139231
UID_1_10_4_all-2,-0.132949,-0.95623,0.0407947,-0.160107,-0.201752,0.196986,-0.0252585,0.278715,-0.113532,-0.153393,-0.206158
UID_1_11_1_all-8,-0.502422,0.400797,0.22969,0.44121,0.0137378,-0.0164122,0.100605,0.213279,0.18712,0.00199959,0.5875
UID_1_1_1_all-18,-0.505696,0.536779,-0.295572,-0.138938,0.0474638,0.10917,0.180854,-0.507892,-0.584288,-0.831462,-0.770403
UID_1_2_1_all-20,2.33483,2.30478,4.59063,-0.812989,0.986844,1.73498,5.49175,-4.22839,-6.93362,4.10871,-2.71054
UID_1_2_2_all-14,-0.600996,-0.00500802,0.138154,0.404598,-0.137942,-0.0911679,-0.271323,0.0617252,-0.308201,-0.02426,-0.351755
UID_1_3_1_all-3,-0.838127,1.22294,0.534193,0.331252,-0.330115,0.0470438,0.334467,0.303799,-0.121841,0.868048,-0.202827
UID_1_4_1_all-7,-0.455233,-0.288926,0.0602126,0.473976,0.153137,-0.0852305,-0.121056,0.285597,0.223698,0.147268,0.276346
UID_1_4_2_all-12,-0.566158,0.157519,0.30062,0.370852,0.0296404,-0.0342698,-0.771642,0.418598,-0.80201,0.139208,0.0935406
UID_1_5_1_all-2,-0.571187,0.147957,-0.298882,1.07638,0.504416,0.123947,-0.114157,0.561445,-0.0636063,-0.43214,0.0156035
UID_1_6_1_all-6,-0.633482,0.635629,0.342026,0.444742,-0.0274348,0.176414,-0.0636046,0.146928,-0.120687,0.438634,0.276775
UID_1_7_1_all-2,-0.706177,0.313843,-0.120212,0.416699,0.120503,0.0595591,0.365991,-0.0530067,-0.387458,-0.767232,-0.174605
UID_1_7_2_all-6,-0.524156,-0.326958,-0.056739,0.505283,0.322842,0.157446,0.0944776,0.424758,-0.0998564,-0.105318,0.376809
UID_1_8_1_all-10,-0.561441,0.388712,0.457333,0.602967,-0.0404178,0.048627,-0.0186712,0.609454,0.112278,0.538489,0.373732
UID_1_8_2_all-3,-0.55235,-0.153492,0.0485062,0.345492,0.0378248,0.208093,0.145052,0.49214,-0.398642,-0.198355,-0.13072
UID_1_9_1_all-3,-0.187774,-0.987566,0.0132479,0.207722,0.010557,-0.113879,-0.17674,0.0281602,0.37841,0.0251647,0.189351
UID_1_9_2_all-19,2.91902,1.84104,1.59397,2.15533,2.15716,2.35384,-1.17903,-1.88765,-1.73099,0.840531,-0.914549
UID_20_10_1_all-15,-0.955098,0.706677,0.0212611,1.16248,0.281368,-0.227555,-0.0962692,0.127755,0.0270111,0.367534,-0.300681
UID_20_10_2_all-10,-0.797198,0.287511,0.0605629,0.594339,-0.069708,-0.305623,0.292809,-0.0883171,0.0447185,0.379409,-0.24347
UID_20_10_3_all-16,-0.821019,0.489347,0.260206,0.53649,-0.362848,-0.0789692,0.430607,0.0233199,-0.0968743,0.00513155,-0.281576
UID_20_10_4_all-10,-0.42629,-0.594346,-0.0311596,0.448275,0.0692795,0.026325,-0.146289,0.318636,-0.0980164,-0.367224,-0.041457
UID_20_10_5_all-7,2.76191,0.676344,2.31957,1.46595,3.23605,2.80068,-0.644767,0.158766,-2.99054,-0.283192,-1.21207
UID_20_11_1_all-16,2.59535,0.475782,2.915,1.17374,3.16745,0.0352834,-0.929353,-1.26564,-1.97246,1.42565,1.05205
UID_20_11_2_all-13,-0.427616,-0.246067,-0.0823419,0.394989,0.439724,0.383456,0.82383,0.182344,0.0326115,0.428215,-0.0709024
UID_20_12_1_all-12,2.81256,1.37172,1.88015,0.98687,0.761197,0.607647,-0.000255727,-2.27191,0.112906,-0.294122,1.02717
UID_20_12_2_all-11,2.73898,0.47468,3.17148,0.56574,1.49917,2.10516,1.64395,0.425812,-0.0120453,0.585697,3.16683
UID_20_13_1_all-12,-0.601645,-0.180831,-0.104164,0.719135,0.0727357,-0.242268,0.0744602,0.102691,0.702588,-0.0926501,-0.10675
UID_20_13_2_all-18,-0.63745,0.757156,0.568516,1.27266,0.762384,0.657615,1.02239,1.8244,0.429108,1.05994,0.898647
UID_20_13_3_all-17,-0.604465,0.0165084,-0.0212881,0.393559,-0.0431495,-0.13791,0.560928,0.115013,-0.233559,0.0898235,-0.332124
UID_20_13_4_all-12,2.20315,-1.12831,5.41872,-2.89838,3.63146,-0.981472,-0.46138,4.55607,-2.08284,-1.92641,-0.0282429
UID_20_13_5_all-26,-0.669338,0.149238,0.356832,0.420418,0.0704343,-0.12467,0.226284,-0.361166,-0.855086,-0.156438,-0.914754
UID_20_13_6_all-15,-0.357015,-0.388628,0.0777377,0.187009,-0.049239,0.0189543,-0.0948684,-0.470691,-0.0293892,0.212319,-0.408053
