Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9
UID_21_4_1_all-5,120.498,-67.2932,-0.234509,-24.8023,-8.08514,2.21827,1.77207,2.67309,0.373946
UID_21_4_2_all-2,158.349,-17.0071,0.744059,-22.646,-3.94798,12.5868,-5.93058,3.60217,10.5039
UID_21_4_3_all-6,175.768,10.4232,-12.5809,-39.6678,-19.0359,-8.18815,8.77116,0.0856117,-13.0421
UID_21_5_1_all,-845.719,234.087,47.9174,-155.214,28.2686,-1.15389,67.9917,33.5179,27.2421
UID_21_5_2_all-2,158.116,-29.9931,0.529375,-31.2117,1.7769,3.83806,1.77296,-9.16741,3.5171
UID_21_6_1_all-6,183.465,9.79007,-0.345681,-19.1846,5.06736,9.31117,-2.90079,3.19273,9.56597
UID_21_6_2_all-2,116.699,-43.2381,-3.27105,-14.5898,2.52531,0.885887,3.11726,2.1766,3.29276
UID_21_8_1_all-5,-126.826,412.6,-24.5447,299.076,29.5169,-118.628,-44.6877,-73.399,-34.9856
UID_21_8_2_all-4,82.3895,-84.6265,-8.3625,-9.60877,3.51726,-6.94691,-2.40864,-0.339361,-1.94156
UID_21_8_3_all-12,187.895,126.095,44.118,4.11388,-46.9887,38.3082,-53.7132,-15.9082,-12.8922
UID_21_9_1_all-28,180.965,124.192,24.5667,-1.71964,-63.0063,-50.7347,-17.0881,-33.8146,-39.5438
UID_21_9_2_all-13,-315.968,-30.6075,115.246,95.8043,-139.157,-74.5112,83.2606,-64.0527,0.118444
UID_21_9_3_all-20,-669.746,8.46254,289.917,-77.4321,258.877,169.517,112.039,61.0497,12.9712
UID_21_9_4_all-14,118.612,-55.1799,-0.426114,-37.7231,-16.076,13.5524,-10.38,-14.6184,-3.01086
UID_21_9_5_all-21,75.8283,-41.7757,-24.8555,-7.92453,15.809,-1.55067,6.5304,-2.32116,-3.76078
UID_24_10_1_all-2,-89.8081,-226.346,11.0102,23.2341,13.1986,-3.80081,-0.615113,-1.68638,4.15969
UID_24_10_2_all-12,-41.8223,-100.648,5.62089,59.9926,45.9926,-7.05241,-3.74334,-23.7894,-6.5445
UID_24_10_3_all-16,61.1391,-137.172,7.72763,-22.2004,-14.3,-0.544914,-1.34431,-13.2587,-4.05833
UID_24_10_4_all-17,-37.8039,-185.265,15.4146,11.4699,10.2441,-9.88371,-1.96623,-26.149,-3.53297
UID_24_10_5_all-15,-17.4747,-116.518,-7.09863,6.89082,25.2256,6.97375,3.22094,-21.8258,-2.39286
UID_24_11_1_all-3,-39.0193,-140.531,25.3508,33.7468,16.0697,4.12251,-12.6826,-4.58818,18.7359
UID_24_11_2_all-2,-94.9979,-171.913,-22.0743,56.9593,71.5749,-16.9831,-7.57406,1.39318,8.95456
UID_24_11_3_all-7,-15.2581,-133.151,0.36162,44.2781,51.5014,-8.30643,15.218,6.64449,8.9626
UID_24_11_4_all-3,-22.2168,-127.387,-8.79596,6.97499,16.554,16.6188,-6.31948,2.6056,12.5197
UID_24_11_5_all-2,-18.2358,-177.936,13.6584,9.74088,3.65202,-7.12134,-6.46178,-4.87993,0.556022
UID_24_11_6_all-24,42.3072,-59.241,-22.4925,37.2236,59.7899,-7.66617,15.4686,8.18314,9.82595
UID_24_12_1_all-2,-837.42,-6.30345,42.2756,-67.8762,-4.96616,72.3625,-5.04405,-46.0772,-10.0991
UID_24_12_2_all-11,23.9532,-60.189,-32.2717,61.5554,62.0077,-1.19573,24.6353,17.5241,13.2743
UID_24_13_1_all-6,-30.2531,-125.251,-10.8307,29.5536,26.7746,3.15009,-3.19963,9.64074,14.4312
UID_24_13_2_all-3,9.83284,-85.5203,2.9819,28.7953,19.4773,10.9512,-19.2708,18.8331,18.7345
UID_24_13_3_all-18,111.689,-15.6974,-7.15483,1.66418,-2.17463,4.52503,-14.0317,5.24484,-1.43417
UID_24_13_4_all-5,13.802,-130.209,-8.32664,5.71831,14.7693,6.96141,4.50229,-8.28699,-1.32599
UID_24_14_1_all-2,-784.622,8.72462,99.0597,-85.2511,69.1734,-20.4819,7.01403,29.5524,13.9087
UID_24_14_2_all-3,19.7535,-122.322,-8.73104,7.63819,18.1117,1.3074,9.88216,-5.84365,-1.64809
UID_24_14_3_all-30,-784.311,278.047,-76.9489,-110.686,-1.55541,-3.18239,-67.265,-79.7135,28.2656
UID_24_15_1_all-3,-52.4034,-186.167,10.0858,19.4137,19.1709,-19.2713,2.50507,-23.4992,-6.34224
UID_24_15_2_all-4,-787.584,35.7265,91.9324,-118.192,106.245,6.8584,-20.7986,7.10619,-15.8865
UID_24_15_3_all-2,-52.1671,-204.776,21.8605,-23.8861,-33.1439,20.3851,-18.1363,-23.4752,-2.88768
UID_24_15_4_all-5,-30.981,-152.937,-8.02264,-11.6854,-11.5199,11.6943,-3.25056,1.88583,2.90685
UID_24_15_5_all-15,-39.6361,-108.199,31.7803,58.713,29.8397,-10.29,-14.5364,-6.05565,25.1693
UID_24_16_1_all-31,269.054,95.2912,13.9767,-49.8936,-4.58416,-6.9339,-9.11903,-36.1884,-14.594
UID_24_16_2_all-15,98.4309,-58.423,3.83954,-29.9304,-7.8413,-6.79444,-13.0682,-11.4459,-15.6352
UID_24_16_3_all-6,23.6124,-136.167,10.3718,7.55659,5.24555,4.70818,0.973692,10.0593,13.3688
UID_24_16_4_all-3,8.7634,-127.779,8.40506,-10.8309,-9.15979,4.95809,-9.93315,-17.3466,-1.53427
UID_24_16_5_all-8,-35.2139,-91.5877,53.2314,70.0853,-5.4364,-6.87786,-30.5318,-23.1103,12.4868
UID_24_17_1_all-4,55.267,-9.09645,-129.879,114.903,-79.0427,-44.1316,156.621,133.423,33.0854
UID_24_17_2_all-7,10.0654,-131.402,10.962,2.34631,-4.1321,3.46154,-18.7945,4.13567,9.83575
UID_24_17_3_all-10,-30.5648,-138.005,39.9194,32.8182,-12.1715,12.7113,-30.6331,-10.8596,10.6325
UID_24_17_4_all-3,-97.7344,-148.36,-1.93789,64.3412,47.2419,-0.329721,-13.4076,11.0718,23.8126
UID_24_17_5_all-3,-56.5356,-199.436,5.58684,1.57717,6.71265,-2.58922,4.51527,-10.0677,7.59194
UID_24_17_6_all-8,-41.6376,-150.915,13.3474,-30.4697,-52.6122,9.82805,-26.4753,-21.7329,-4.61498
UID_24_17_7_all-9,-100.054,-157.177,-20.2185,61.0524,58.0392,-6.2297,20.7464,5.02597,3.03297
UID_24_18_1_all-3,-39.8832,-119.386,-4.43904,52.1555,35.572,-7.73083,0.795897,7.4157,14.041
UID_24_18_2_all-13,-9.0269,-121.358,-7.1231,48.7573,29.9561,-4.72703,1.60325,20.8427,7.72142
UID_24_18_3_all-13,92.4972,-21.6749,-33.5163,-8.33383,29.6496,-1.36236,7.18397,-10.4471,-2.64842
UID_24_19_1_all-6,-77.2324,-68.1343,13.8034,64.7173,7.8135,33.0564,-43.8324,27.864,40.9397
UID_24_19_2_all-2,-149.336,-207.012,6.83101,77.7218,38.1348,3.20735,-9.29236,25.9883,23.1474
UID_24_19_3_all-21,-64.5628,-192.885,14.6859,39.1797,32.8231,-11.6983,-5.4577,-1.89145,6.51282
UID_24_1_1_all-2,-30.8437,-156.812,29.1502,11.4343,-37.674,-32.1924,4.32493,-9.98238,-10.3985
UID_24_1_2_all-9,15.6447,-28.719,6.65778,38.5257,11.7957,17.9835,-15.2762,-15.8199,-0.0443611
UID_24_1_3_all-11,-30.3578,-110.576,-9.9107,52.9115,45.8578,-11.9361,3.57692,6.20289,-6.11857
UID_24_1_4_all-4,-811.218,-4.51041,16.1564,-61.6202,19.5128,27.7442,11.7557,-50.3884,47.3148
UID_24_1_5_all-26,-6.26533,-106.796,19.4826,42.9789,7.83542,2.43526,-9.55742,-24.952,-2.93341
UID_24_1_6_all-12,9.47491,-142.562,12.3199,7.97152,-2.47363,-6.17721,4.22511,2.20769,7.66579
UID_24_1_7_all-22,14.1896,-145.315,9.08454,5.57654,-4.8696,0.904685,-2.66491,12.6703,10.0989
UID_24_20_1_all-15,19.2772,-140.7,16.7391,12.8619,7.48743,4.46987,12.4786,11.3021,13.2424
UID_24_20_2_all-2,-79.344,-219.283,9.37133,29.955,28.8112,-9.83712,0.218062,-10.6198,0.371112
UID_24_21_1_all-14,-117.997,-170.714,27.5429,61.7963,38.2519,3.62522,-36.9627,-4.29555,15.2607
UID_24_21_2_all-10,-88.6277,-177.865,-3.19588,66.8429,40.152,-9.24587,5.62647,15.5009,9.82678
UID_24_21_3_all-3,-130.27,-201.547,3.90619,57.5743,51.9224,0.126451,-0.955481,5.54882,18.5831
UID_24_21_4_all-9,-699.695,-7.79489,-205.927,-41.3849,-184.895,-111.433,-24.8594,-62.6626,1.38222
UID_24_22_1_all-2,-128.949,-188.68,3.54158,60.0578,58.3183,0.98139,-1.25521,6.33961,21.7566
UID_24_22_2_all-4,-89.3023,-199.689,-4.36751,36.068,38.2038,-4.11416,3.6081,-0.0303866,1.20807
UID_24_23_1_all-2,-118.182,-181.684,-0.312257,81.1389,49.0382,-5.5424,3.3933,27.12,17.6405
UID_24_23_2_all-4,-115.045,-148.066,-3.96075,77.3394,52.2269,11.6082,-6.21006,19.2923,23.6564
UID_24_23_3_all-6,-116.542,-110.728,29.9843,99.5468,39.3157,28.927,-39.5865,16.1157,25.7572
UID_24_23_4_all-33,34.9131,-124.492,1.9303,11.5258,13.4777,-5.03334,5.10341,6.43566,5.54244
UID_24_24_1_all-2,-83.2928,-207.899,11.5605,28.52,25.3048,3.16731,0.92471,2.68687,15.7566
UID_24_24_2_all-4,-30.6795,-108.669,-5.97585,55.0976,31.0773,-0.813926,-4.58577,11.4201,13.6941
UID_24_24_3_all-24,54.4451,-126.117,16.4688,-11.0688,-8.62508,3.32454,-3.59564,-1.11181,3.81485
UID_24_24_4_all-28,91.7279,-21.4775,-32.15,-8.99883,27.7344,-1.99441,9.3309,-10.3012,-2.04832
UID_24_24_5_all-16,-699.152,-213.005,122.711,33.7128,86.7579,-46.967,30.4744,-30.4336,28.2661
UID_24_24_6_all-36,20.8896,-130.2,-4.68941,-1.12865,-7.93258,-1.42292,-2.82584,8.66407,0.428604
UID_24_25_1_all-6,-70.046,-218.114,10.9547,32.6464,14.69,-7.1602,5.81657,9.40259,7.81887
UID_24_25_2_all-36,57.9087,-111.165,5.02587,-2.63236,-0.308111,-2.16296,-1.03603,9.06637,2.55372
UID_24_26_1_all-13,-31.3862,-171.82,6.10554,-4.33468,2.49124,-5.53932,-2.85985,-23.7703,-3.53691
UID_24_26_2_all-4,-149.529,-292.265,21.2803,35.0038,12.666,-5.38939,-5.07503,-4.11581,10.1503
UID_24_26_3_all-29,66.553,-66.0184,-4.44069,1.23617,28.1556,0.78316,13.4141,-17.3588,9.84482
UID_24_26_4_all-24,-24.0495,-175.918,21.2901,3.79023,-16.2795,4.42311,-12.676,-0.0405113,6.24075
UID_24_26_5_all-27,-75.3306,-80.7563,56.7377,93.862,5.76829,-36.1266,-19.7359,-28.8088,20.1922
UID_24_27_1_all-14,-82.2076,-231.136,14.9259,34.4576,5.78917,-11.4866,6.23093,2.2492,2.01511
UID_24_27_2_all-21,-93.7421,-217.394,-0.990121,9.89328,29.1796,-8.99956,13.2673,8.0657,12.6909
UID_24_28_1_all-2,-73.2468,-207.209,-2.21005,-0.319816,0.845317,28.826,2.98291,-8.97219,5.95817
UID_24_28_2_all-10,-100.987,-194.274,-4.63777,66.5631,49.3092,-8.85455,11.694,14.8716,16.7066
UID_24_28_3_all-21,12.0255,-126.74,-8.70556,-32.6692,-15.6668,22.2615,-20.9001,-4.06444,4.78603
UID_24_28_4_all-13,-93.9282,-246.091,42.5632,1.43713,-9.31724,12.0684,-17.3431,-56.7979,-3.06767
UID_24_28_5_all-19,-44.2519,-126.769,-12.3289,30.2401,68.5467,-4.25207,-0.458197,10.9531,-2.7944
UID_24_29_1_all-7,42.2963,-147.427,16.0943,-20.592,-12.0652,7.63022,-5.68667,-15.1213,1.85079
UID_24_29_2_all-2,-80.5432,-120.301,6.36221,60.3438,33.4246,23.3838,13.9294,-34.1961,-14.3781
UID_24_29_3_all-6,-21.5504,-146.015,-5.82654,7.8085,23.5175,4.69423,7.7026,-1.17199,12.0278
UID_24_29_4_all-12,-35.9984,-195.776,9.70223,6.62291,1.83653,-16.8436,10.901,-8.80497,-5.87914
UID_24_29_5_all-15,7.96414,-183.701,15.9558,-21.1817,-20.1484,-3.50413,-1.11904,0.736888,1.38435
UID_24_2_1_all-8,-44.4254,-115.704,-28.653,7.04764,15.3599,8.27171,6.49748,19.064,14.3533
UID_24_2_2_all-8,-50.1313,2.56264,36.3083,106.631,-11.4348,-4.24931,-62.1523,29.929,31.5853
UID_24_2_3_all-13,34.6134,-98.0543,-10.4612,24.3139,30.7926,-0.793573,9.89416,9.23785,2.59492
UID_24_2_4_all-7,-2.28022,-161.575,18.2194,8.19451,-1.84121,10.6799,-5.28392,-9.69775,5.79652
UID_24_30_1_all-8,-58.1012,-143.52,17.6282,58.6872,42.1344,39.5976,-14.894,-31.8567,-3.14512
UID_24_30_2_all-2,-71.4314,-262.094,25.5731,3.02179,-9.84071,-2.55674,-1.63757,-14.419,5.01597
UID_24_30_3_all-20,89.8889,73.6702,-83.293,18.3598,53.9518,-23.8372,11.8653,12.9042,7.3926
UID_24_30_4_all-3,-117.554,-190.28,3.82851,63.4787,37.8451,-22.1985,6.07368,2.46362,4.13778
UID_24_30_5_all-15,17.2605,-153.864,5.28124,-8.06967,-1.52201,5.77798,4.5696,-2.68034,5.21309
UID_24_31_1_all-24,111.836,-24.3884,-18.3882,-46.3807,-29.1267,1.61705,4.74672,16.0988,5.02715
UID_24_31_2_all-18,15.4782,-87.6964,8.89239,26.7133,24.0765,0.776413,-10.8904,0.79342,13.7714
UID_24_31_3_all-30,119.885,-48.6294,-0.397688,-27.733,-9.56981,-0.43099,3.20673,-6.33749,-4.46452
UID_24_31_4_all-23,44.5494,-53.2911,4.2177,35.8645,16.1816,5.44083,-12.17,5.95424,15.4136
UID_24_31_5_all-31,159.521,72.0623,-35.8374,31.9247,80.2329,-14.4131,6.88518,19.7994,-3.75303
UID_24_31_6_all-24,-25.515,-106.6,25.9843,49.169,13.6426,-16.6651,-22.4618,4.93681,17.4501
UID_24_31_7_all-18,62.0711,-77.2099,27.2184,10.9885,-14.9693,-8.69519,-12.5484,5.38861,16.1421
UID_24_32_1_all-3,-30.6063,-91.0533,37.1709,56.358,14.615,-16.9619,-12.9624,-15.6055,9.47111
UID_24_32_2_all-15,65.702,-85.3867,28.1621,1.70103,-24.5014,-12.1395,-10.8842,0.730142,10.5206
UID_24_32_3_all-13,62.9845,-24.4375,-18.4823,24.5802,28.1329,5.14821,-6.58864,23.351,19.4919
UID_24_32_4_all-25,92.3972,-35.6251,-27.1163,16.1237,50.1601,3.13946,12.5412,3.93507,-1.65175
UID_24_33_1_all-23,72.8155,-5.73415,-19.0085,26.5821,25.461,2.06907,-5.52297,24.0194,20.7959
UID_24_33_2_all-9,93.9862,-15.6207,-22.5196,17.2681,50.8126,3.64612,7.53317,0.972391,-0.50496
UID_24_33_3_all-15,69.4038,-32.3708,-19.9822,14.2009,36.7272,-1.34355,-21.148,23.7146,-2.15813
UID_24_33_4_all-18,47.6828,18.9227,69.7632,105.416,1.02731,-27.5519,-11.6486,-19.517,20.3076
UID_24_33_5_all-17,8.41051,-168.747,6.38584,-12.5978,-3.0463,6.30893,3.93063,-4.29381,5.80896
UID_24_34_1_all-2,-47.2601,-192.611,8.34912,32.1393,24.2242,-13.3696,10.988,0.0440374,6.64389
UID_24_34_2_all-16,23.399,-45.8931,-13.2612,69.8067,52.2467,9.99467,-5.21184,39.1705,21.7359
UID_24_34_3_all-3,-39.9632,-156.846,-2.98872,32.2243,25.8881,-5.29498,3.25041,3.1981,1.53285
UID_24_34_4_all-4,12.7591,-117.187,-0.373366,16.7364,13.9795,-1.62388,3.8617,-13.9022,-1.73201
UID_24_34_5_all-4,-10.1363,-151.755,20.3444,21.9372,-1.37392,0.945413,-16.2335,3.71468,9.70401
UID_24_34_6_all-39,228.015,83.7341,-17.5795,-2.34524,38.3903,16.5842,-13.7922,18.0243,11.4428
UID_24_34_7_all-8,27.8017,-162.833,18.0125,-7.4118,-21.1384,-11.2258,7.43445,-2.78464,3.82763
UID_24_34_8_all-2,-747.499,34.217,57.1262,-53.7099,83.2013,7.56017,24.8166,-44.1077,-9.86856
UID_24_34_9_all-6,1.07528,-85.1627,-5.13134,44.2152,27.4064,-0.19626,-11.4785,23.6531,8.37005
UID_24_35_1_all-20,58.7599,-42.2313,-15.8981,36.5987,63.5355,0.408278,23.7866,10.4789,20.2367
UID_24_35_2_all-2,-90.1067,-193.839,27.4851,21.3012,-20.5172,-18.7183,4.33904,-44.6773,-11.6781
UID_24_35_3_all-16,58.7177,-105.64,10.1029,-3.83012,12.2299,3.45468,1.71633,9.11333,13.9103
UID_24_3_1_all-14,113.279,-44.134,1.82623,-10.9735,9.17913,-2.96058,1.66813,-2.39069,-2.08747
UID_24_3_2_all-12,-18.9496,-189.299,8.61046,-5.16188,-1.86845,0.740061,2.69488,-5.92204,9.05308
UID_24_3_3_all-7,11.5521,-76.7938,-18.9822,32.72,42.2463,-1.21892,8.19533,3.59685,-5.85353
UID_24_3_4_all-6,-54.9756,-209.142,0.828139,-7.81579,-7.92969,11.2025,11.2718,2.65785,12.9541
UID_24_4_1_all-4,-58.1606,-210.541,13.0313,-7.74684,-9.68096,13.2789,-17.8807,-19.4482,-1.25541
UID_24_4_2_all-17,-11.6956,-156.374,7.2365,-0.682218,2.83738,-5.16819,1.41586,-18.964,-7.60393
UID_24_4_3_all-10,-41.453,-186.395,7.06374,-5.33587,9.82171,-10.4454,7.41798,18.8848,6.42754
UID_24_5_1_all-10,55.3454,-90.7139,-12.8556,-12.8575,-12.4472,8.04471,2.6133,21.0417,7.54165
UID_24_5_2_all-2,26.9872,12.6165,-5.08253,36.2535,25.7109,-24.8788,-21.1617,-13.3386,-7.02955
UID_24_5_3_all-5,-29.6787,-151.695,-8.21694,-11.1129,-11.273,13.3126,-4.62868,-0.0439193,3.05794
UID_24_5_4_all-8,102.254,-12.5915,33.1586,47.0729,7.37327,-24.7348,10.3998,-24.7848,7.43547
UID_24_5_5_all-3,-16.3322,-168.396,1.17622,10.1625,-1.41479,-4.10232,9.80161,2.74129,-2.0993
UID_24_5_6_all-24,31.854,-73.1102,-24.7323,22.149,51.4849,-10.3444,5.10516,-9.14383,-8.07949
UID_24_6_1_all-15,116.008,-17.0971,-10.6435,-1.29592,4.30987,2.11113,-13.3425,6.81244,-0.602802
UID_24_6_2_all-2,-760.477,16.8033,83.1455,-79.787,108.005,-58.3336,-17.2767,17.5391,3.77139
UID_24_6_3_all-6,14.1127,-133.72,-11.0376,9.60315,15.5903,9.08634,8.44574,-11.0065,-3.11441
UID_24_6_4_all-10,-856.231,294.726,-3.24963,-125.881,62.3781,54.5588,-30.874,-74.2724,11.1033
UID_24_7_1_all-3,-41.2103,-138.684,16.5713,23.2793,3.58291,1.02133,-19.1095,-16.4794,-0.0271141
UID_24_8_10_all-18,-26.8452,-193.968,16.118,13.4569,1.12121,-8.25114,-3.42416,-3.71767,4.08233
UID_24_8_11_all-6,-689.12,-185.785,-13.4242,23.2223,106.209,-8.41846,36.1627,-46.7391,31.8422
UID_24_8_12_all-26,-17.8528,-17.2626,75.8463,109.141,32.8748,13.7259,-9.25947,-61.3032,16.8392
UID_24_8_13_all-24,-19.1351,-158.731,2.46415,28.3498,25.8827,-9.10544,7.41087,0.540853,6.84112
UID_24_8_1_all-13,-14.8361,-138.774,13.3888,-15.021,-8.69093,2.96608,-28.8215,-52.2042,-13.6107
UID_24_8_2_all-3,-86.8429,-190.32,-1.43316,46.5005,52.0486,-12.1101,20.2979,-12.9687,15.9591
UID_24_8_3_all-3,-65.0263,-232.003,18.4939,9.98555,3.96015,-7.88154,-3.00617,-18.1295,0.122448
UID_24_8_4_all-17,11.3781,-77.216,-34.832,44.0046,46.2993,-7.38201,1.38203,16.1856,14.3398
UID_24_8_5_all-23,-52.5034,-148.901,31.046,38.2248,12.4799,-0.211026,-16.3347,-3.73128,20.8303
UID_24_8_6_all-20,13.5412,-134.19,8.70438,-6.03366,-26.2622,9.19685,5.40526,10.1455,2.4104
UID_24_8_7_all-13,-70.317,-193.902,10.1788,34.3713,20.0521,-7.22214,9.96736,-24.6228,-5.96329
UID_24_8_8_all-19,-17.3696,-137.708,2.62149,47.447,52.1645,-8.58523,13.4495,7.20852,8.35878
UID_24_8_9_all-21,-40.3631,-141.234,-6.26812,5.06841,12.796,14.5973,-13.1396,-7.16937,9.42398
UID_24_9_1_all-13,-42.538,-139.579,2.53949,61.9606,47.4808,9.86495,13.1458,21.753,23.8075
UID_24_9_2_all-2,-88.2949,-206.88,7.13227,43.0143,47.0093,-9.07693,15.2574,-8.68171,5.11191
UID_24_9_3_all-3,-101.538,-134.823,32.796,73.9481,33.6975,-2.97225,-25.2957,-36.994,6.78343
UID_24_9_4_all-6,-40.512,-195.226,3.1682,1.24666,-1.65362,-3.87001,5.46821,5.27754,6.27645
UID_24_9_5_all-20,16.9027,-8.89931,-5.42324,71.1076,73.6473,5.12408,2.45336,-35.8648,3.14701
UID_24_9_6_all-25,-90.3933,20.1389,18.4788,129.882,80.2711,55.4458,-32.7567,-57.3422,0.395025
UID_25_10_1_all-7,27.4882,-152.288,27.639,-10.2984,-6.76453,16.7592,-10.8566,-27.0842,-1.42898
UID_25_10_2_all-36,151.403,109.426,-75.7008,-15.5149,74.8015,-9.40548,30.2411,14.2452,-1.22784
UID_25_10_3_all-4,5.98824,-127.025,-6.43934,22.1058,18.4139,1.05057,7.08761,8.92111,4.42473
UID_25_10_4_all-2,-27.0905,-180.165,12.6231,12.7306,4.16755,-1.29228,-5.62296,-6.2532,-1.82954
UID_25_10_5_all-13,-21.2811,-49.9907,-16.662,52.2013,11.5589,19.048,-20.8367,64.3004,27.0333
UID_25_10_6_all-21,13.8643,-135.339,-2.97366,-13.6301,-12.4229,-5.35599,5.18341,-7.82863,-7.7173
UID_25_10_7_all-15,-19.0581,-127.755,22.2368,23.842,-13.8219,-2.40368,-15.5786,5.2971,10.4045
UID_25_10_8_all-6,27.6185,-127.003,-4.18033,-14.5425,2.19287,17.6628,3.56451,-1.25012,8.40374
UID_25_11_1_all-6,24.665,-127.711,12.5305,1.08336,-8.93606,-12.4977,7.29467,-23.055,-6.84315
UID_25_11_2_all-24,189.576,33.1033,-22.7168,-30.8041,12.5673,31.2601,10.2865,-23.5862,-9.52293
UID_25_11_3_all-21,63.6657,-81.2484,6.41551,-0.172557,0.74168,0.81238,1.39198,-16.9897,-8.68783
UID_25_11_4_all-35,148.774,111.617,-76.6241,-13.9882,74.7321,-13.3036,31.8594,10.8992,-2.433
UID_25_11_5_all-2,-24.148,-178.318,12.4813,11.5573,1.81226,-2.09577,-5.06384,-7.02225,-3.45482
UID_25_12_1_all-2,10.3933,-143.675,9.16012,-4.07892,1.81828,0.252855,11.0596,-11.3794,5.81831
UID_25_12_2_all-23,90.1181,-63.9058,-10.0885,2.18343,20.1952,-14.7901,8.76621,1.61861,-12.1302
UID_25_12_3_all-2,1.92597,-173.706,21.8517,-15.0057,-20.387,3.73092,-0.183355,0.570807,12.0704
UID_25_12_4_all-10,40.169,-134.458,24.1852,-7.9199,-19.6517,-1.75412,-1.00449,-4.56487,10.5953
UID_25_12_5_all-24,75.9122,-84.5371,-0.174298,-22.9983,-12.2107,14.6686,-7.28024,3.53467,4.65831
UID_25_12_6_all-20,61.6118,-121.021,9.97012,-19.7797,-6.99014,10.2816,-0.484134,-7.58627,4.55523
UID_25_12_7_all-15,63.3438,-101.041,-3.24963,-28.8796,-2.35775,9.54482,6.45966,10.4996,11.9887
UID_25_13_1_all-17,83.9336,-56.8889,-6.53374,-13.6101,-24.8542,-8.05182,-1.24242,24.8619,-5.80123
UID_25_13_2_all-23,131.683,107.287,-66.4212,35.3774,54.4525,-28.5045,-12.3559,-25.6568,-39.4788
UID_25_13_3_all-20,71.1955,-100.076,13.5685,-17.9535,-25.6381,-0.601279,-3.72701,-3.2551,-1.38883
UID_25_14_1_all-4,44.429,-90.4938,26.6322,14.9824,-1.88106,18.5822,-22.4169,2.78134,6.84199
UID_25_14_2_all-26,72.2267,-65.2732,-9.92643,6.2136,36.3071,-5.98409,13.7937,-10.2637,-1.48796
UID_25_14_3_all-5,1.49383,-142.476,8.93632,-12.4984,-31.0254,-3.95802,-13.7169,8.65874,2.72294
UID_25_14_4_all-2,-826.022,195.445,-102.02,-67.8997,-123.264,253.165,200.662,62.523,-170.2
UID_25_14_5_all-16,6.54568,87.1569,60.4595,76.9262,-65.5506,27.3621,-60.5685,-20.7699,-6.73156
UID_25_14_6_all-26,51.6966,-71.9689,17.8433,-2.92937,-20.114,-0.307827,-21.3319,-16.0563,0.183199
UID_25_14_7_all-7,29.3288,-121.911,3.79272,8.74623,16.884,-3.8413,16.1188,-1.94022,7.92911
UID_25_15_1_all-37,230.38,54.9055,-11.9059,-55.4313,-25.8206,14.081,0.916731,10.0038,1.69722
UID_25_15_2_all-15,112.56,-52.7977,8.99338,-29.4223,-14.2916,-6.20799,6.87792,-1.03582,3.06045
UID_25_15_3_all-9,54.7732,-133.281,8.71614,-31.6624,-17.8228,15.3162,-8.24706,-7.89797,1.758
UID_25_15_4_all-10,29.5109,-112.68,13.9513,10.6682,-1.44932,-3.41013,-8.24822,13.5118,3.54594
UID_25_15_5_all-20,118.731,-31.0621,-17.6614,-15.0378,30.5656,6.15099,3.17009,4.21999,6.33484
UID_25_15_6_all-9,22.7832,-143.418,3.04238,8.61064,17.3212,4.71187,-6.727,6.1809,9.3494
UID_25_15_7_all-22,122.504,-16.1657,18.4846,3.80801,25.5874,-0.797938,-11.7214,-25.0298,4.8959
UID_25_16_1_all-16,126.517,-72.9189,14.9139,-38.6448,-15.6626,4.8013,0.985082,-11.1251,4.85193
UID_25_16_2_all-15,-655.334,-41.8983,-153.388,-12.582,51.0395,-130.989,-104.773,10.023,15.3177
UID_25_16_3_all-11,72.6158,-106.427,-0.254766,-5.70724,9.78267,4.6785,8.56096,-11.1364,0.93871
UID_25_16_4_all-11,117.185,-33.4478,-4.22628,-7.75314,22.6686,9.52724,-2.70362,1.67169,8.70533
UID_25_16_5_all-26,147.432,-11.2694,-0.280781,-34.0933,5.23252,9.3688,-15.9814,-23.2989,-5.6471
UID_25_17_1_all-17,117.23,-21.2677,7.55828,31.8319,4.93811,-27.8061,11.7953,-2.92612,-23.5858
UID_25_17_2_all-13,74.3196,-105.972,6.19595,-25.2727,-9.69555,7.55089,-4.33735,-2.19879,5.83478
UID_25_17_3_all-8,52.2438,-111.949,4.6887,2.70954,5.48349,-1.949,4.74651,20.0772,5.6796
UID_25_17_4_all-6,20.0922,-112.735,-9.51186,4.47482,7.34868,-9.59578,11.2278,0.771192,-2.24815
UID_25_18_1_all-7,-800.578,117.538,78.7094,-108.966,95.9168,16.2538,35.1789,-10.0134,6.00718
UID_25_18_2_all-13,-846.149,139.257,-43.1033,-90.4583,33.2573,-9.94852,18.7106,-47.1033,78.1873
UID_25_18_3_all-13,82.1832,-115.399,11.6135,-25.5812,-12.9536,1.54693,4.45195,-7.94901,2.66873
UID_25_18_4_all-13,111.615,-22.5235,9.08924,30.8467,3.00698,-31.2061,14.1592,-2.78295,-21.9674
UID_25_19_1_all-5,27.4284,-134.685,23.7696,-4.49355,-28.1348,0.923509,-21.3939,14.948,4.46433
UID_25_19_2_all-17,90.6488,-37.7465,-23.3892,3.03128,37.8367,-8.09294,11.9747,0.0947152,-2.41158
UID_25_19_3_all-8,-600.634,-139.89,-348.197,108.036,5.62949,-22.2643,73.3877,-105.864,-25.2984
